ID,gene,dbeta,feature,methylation_level
cg06900494,EPN3,0.0105938472115801,TSS1500,Hypo
cg08575537,EPO,-0.0123266114602129,Body,Hyper
cg20698942,EPS15,0.0154514261821717,Body,Hypo
cg08739221,EPS8,0.0122286465582132,5'UTR,Hypo
cg07115820,EPX,0.0118726680756023,1stExon,Hypo
cg11993754,ERBB2,-0.0127077987985633,5'UTR,Hyper
cg19079194,ERBB4,-0.0141539427895538,5'UTR,Hyper
cg03431738,ERG,0.0137380022568704,5'UTR,Hypo
cg16714654,ERH,0.0107796492451772,Body,Hypo
cg05789711,ERN2,-0.0105131334563258,1stExon,Hyper
cg19560758,ERRFI1,-0.0128952098545264,TSS1500,Hyper
cg10441070,ESR1,0.0115723799528508,5'UTR,Hypo
cg04328477,ESRP2,-0.0129084164678272,TSS200,Hyper
cg14853964,ESRRB,0.016179302546733,5'UTR,Hypo
cg08168529,ESRRG,0.0158868612016636,Body,Hypo
cg11590705,ETNK1,0.0115109892949276,Body,Hypo
cg00320216,ETS1,0.0208251142124235,5'UTR,Hypo
cg01519765,ETV5,-0.0110460082303764,TSS1500,Hyper
cg26373351,ETV6,-0.0129467371664556,Body,Hyper
cg10989326,EVI5,0.0163797799903378,TSS1500,Hypo
cg03361789,EVPL,0.0130173499214124,Body,Hypo
cg23414759,EXOC4,0.0156834204109941,Body,Hypo
cg23298114,EXT1,0.0198383674160615,Body,Hypo
cg22019742,EXT2,0.0104415922661911,Body,Hypo
cg04629204,EXTL1,0.0176642128815399,1stExon,Hypo
cg12041848,EYA2,-0.0152712411561118,5'UTR,Hyper
cg22871668,EYA4,-0.013999118003835,TSS200,Hyper
cg15130433,EZR,-0.0102857972159563,5'UTR,Hyper
cg09069900,F10,0.0140145480377671,TSS200,Hypo
cg23232755,F11,0.0171033601384398,TSS1500,Hypo
cg04325591,FA2H,0.010671770238706,Body,Hypo
cg01134183,FAAH,-0.0115340432861148,Body,Hyper
cg14427243,FABP1,0.0153161719291301,TSS1500,Hypo
cg10431265,FABP6,0.0143321629660606,5'UTR,Hypo
cg03952543,FABP7,0.0115278304983578,Body,Hypo
cg21709803,FADS2,-0.012164347984191,TSS1500,Hyper
cg21625570,FAIM2,0.013428658844967,Body,Hypo
cg04992588,FAM107A,0.0147927238083777,TSS200,Hypo
cg26875384,FAM107B,0.016123900596424,TSS1500,Hypo
cg08461352,FAM110B,0.0124007766320235,5'UTR,Hypo
cg20833090,FAM131B,0.0119371346456442,3'UTR,Hypo
cg06668555,FAM135B,-0.0169778814978889,TSS200,Hyper
cg21837826,FAM163A,0.0159186306436812,5'UTR,Hypo
cg02703190,FAM172A,0.0137729402082928,Body,Hypo
cg07768501,FAM20C,0.0171237134406239,Body,Hypo
cg08089513,FAM3B,0.0180698580869312,TSS1500,Hypo
cg25714306,FAM53A,0.0136188337839921,Body,Hypo
cg09924848,FAM53B,0.0143981330775027,3'UTR,Hypo
cg00831735,FAM83A,0.0121025231949778,Body,Hypo
cg01637537,FAM83F,0.0178211339742478,Body,Hypo
cg05658771,FANCA,0.0103958818022481,TSS1500,Hypo
cg14229655,FANCC,0.0117585391681732,5'UTR,Hypo
cg00707741,FARP2,-0.0129707341874235,TSS1500,Hyper
cg14323210,FASTK,-0.0120122253115205,TSS1500,Hyper
cg17090401,FAT1,0.0154930598746474,5'UTR,Hypo
cg05711042,FAT2,0.0177988097165034,Body,Hypo
cg07276831,FAT3,0.0186392624745279,Body,Hypo
cg10399929,FAT4,0.0159320968862398,1stExon,Hypo
cg16691477,FAU,-0.0104069650108171,TSS200,Hyper
cg01709096,FBLIM1,0.0126000932027683,5'UTR,Hypo
cg10289926,FBLN1,0.0150185124567623,Body,Hypo
cg23043139,FBLN2,0.0148958453656601,Body,Hypo
cg17319007,FBLN5,-0.0135967507036116,TSS1500,Hyper
cg12180319,FBN1,0.0142537841267591,Body,Hypo
cg12940822,FBN2,-0.0123200340072963,1stExon,Hyper
cg08679011,FBN3,0.0156480686823326,Body,Hypo
cg02249648,FBXL14,-0.0110477091747847,1stExon,Hyper
cg05048199,FBXL2,-0.0103337066921034,5'UTR,Hyper
cg25806307,FBXO17,-0.0138104543612539,5'UTR,Hyper
cg02239453,FBXO3,0.0128237764641099,TSS1500,Hypo
cg08903584,FBXO31,0.0109297404930831,Body,Hypo
cg12897164,FBXO32,0.0101756439547735,5'UTR,Hypo
cg08843809,FBXO39,-0.0168501896962611,TSS200,Hyper
cg02478708,FCAR,0.0121243166749182,3'UTR,Hypo
cg12261095,FCER2,0.0108815278759152,Body,Hypo
cg17357062,FCN1,0.0102530979960863,TSS1500,Hypo
cg14033273,FCN2,0.012849405321118,Body,Hypo
cg22515937,FCRL1,0.0156433100752275,TSS1500,Hypo
cg24881910,FCRL3,0.0131420797039966,TSS1500,Hypo
cg01612158,FCRL4,0.0125604119347232,1stExon,Hypo
cg24833981,FCRL6,0.0179403467083477,TSS1500,Hypo
cg24074594,FCRLA,0.0180689678821718,TSS200,Hypo
cg03805684,FEN1,0.0149552961013414,5'UTR,Hypo
cg19730600,FER,0.0117638523756341,5'UTR,Hypo
cg16886329,FERMT1,0.014988109508777,5'UTR,Hypo
cg00734436,FERMT2,0.0124740256492575,Body,Hypo
cg03209642,FES,-0.0193458762154168,TSS200,Hyper
cg18664514,FEV,0.0140053899248715,TSS1500,Hypo
cg21565130,FEZ1,-0.014782644686849,5'UTR,Hyper
cg18104012,FEZF2,-0.014329959885146,Body,Hyper
cg22502382,FGD4,0.0127015316753735,5'UTR,Hypo
cg12178431,FGD5,0.0172161876025801,1stExon,Hypo
cg04478875,FGF1,0.0167629084007511,5'UTR,Hypo
cg25021530,FGF10,0.0110898871318503,Body,Hypo
cg17393267,FGF12,-0.0161721653541782,TSS1500,Hyper
cg06643056,FGF18,0.0143587754855456,Body,Hypo
cg21052682,FGF19,-0.0131781364208373,Body,Hyper
cg09108314,FGF2,0.0120204088156788,Body,Hypo
cg16155702,FGF21,0.0183027225888354,Body,Hypo
cg15119027,FGF3,-0.0123102079615175,TSS200,Hyper
cg14349667,FGF5,-0.0116233918572786,Body,Hyper
cg10155026,FGF6,0.0114618942842294,Body,Hypo
cg06169131,FGF8,-0.0118360076160597,TSS1500,Hyper
cg26955980,FGF9,0.0104273544055708,Body,Hypo
cg07993350,FGFBP1,0.0154001007542162,3'UTR,Hypo
cg27653103,FGFR1,0.0101606416793562,Body,Hypo
cg23444251,FGFR2,0.0210810432284352,1stExon,Hypo
cg03874978,FGFR3,0.0175848763237568,Body,Hypo
cg08802358,FGFR4,0.0147182115032837,3'UTR,Hypo
cg02014217,FGFRL1,0.0168825491691963,Body,Hypo
cg19729536,FHIT,0.0158642465012411,Body,Hypo
cg00044097,FHL2,0.0142803270069925,1stExon,Hypo
cg12924956,FITM1,0.0136520383048736,TSS200,Hypo
cg00130530,FKBP5,0.0117060051672375,5'UTR,Hypo
cg16696035,FLCN,0.0118684851821516,Body,Hypo
cg23400985,FLII,-0.0124164661079275,TSS200,Hyper
cg12194336,FLNB,-0.0102976248695763,Body,Hyper
cg23719877,FLNC,0.0144074914627608,Body,Hypo
cg02684104,FLOT1,-0.0167106252084332,Body,Hyper
cg13594869,FLRT2,0.017207835312889,Body,Hypo
cg00471768,FLRT3,0.01332681631362,TSS1500,Hypo
cg15978017,FLT1,0.0174984114753936,Body,Hypo
cg15456502,FLT3,0.0130989818663339,Body,Hypo
cg02328545,FLT4,0.01418369030627,3'UTR,Hypo
cg07418387,FMN2,0.0158631830598562,Body,Hypo
cg05696136,FMNL2,0.0162895369019634,Body,Hypo
cg26894354,FMOD,0.0121374840185741,3'UTR,Hypo
cg19995899,FN1,0.0147109026762764,Body,Hypo
cg21644856,FN3K,-0.0156523142012004,TSS200,Hyper
cg12159213,FNDC3A,0.0177512126659683,Body,Hypo
cg18110104,FNDC3B,0.0114456585603836,3'UTR,Hypo
cg12134798,FNDC5,0.0116027258619629,5'UTR,Hypo
cg20992180,FOLR1,0.0144703203347711,5'UTR,Hypo
cg11295113,FOLR2,0.0118179544238347,1stExon,Hypo
cg10323697,FOXA1,-0.0107548668199465,TSS200,Hyper
cg07051905,FOXA3,0.0119076486375594,Body,Hypo
cg12626956,FOXB2,-0.0104364181978913,TSS200,Hyper
cg09360770,FOXC2,-0.0128440246271285,TSS1500,Hyper
cg13791254,FOXE1,-0.013133315540473,1stExon,Hyper
cg20457275,FOXF2,-0.0100664071626233,Body,Hyper
cg16804284,FOXG1,-0.0115490852615934,1stExon,Hyper
cg21503476,FOXI1,0.0163462254321828,TSS1500,Hypo
cg10118545,FOXK1,-0.0112469780274638,Body,Hyper
cg04381393,FOXK2,0.0126239937289853,Body,Hypo
cg26533107,FOXL1,0.0179991166069099,1stExon,Hypo
cg07135614,FOXL2,-0.0144024821202855,1stExon,Hyper
cg08928933,FOXN1,0.0125778979876399,TSS1500,Hypo
cg21571793,FOXN3,0.0121902444781992,5'UTR,Hypo
cg25751198,FOXN4,-0.0146652200090229,Body,Hyper
cg21216204,FOXO1,-0.0161445077403791,1stExon,Hyper
cg00970757,FOXP1,0.0123700361715937,Body,Hypo
cg01306563,FOXP2,0.0161459871394672,1stExon,Hypo
cg03510041,FOXP4,0.0126407332749277,Body,Hypo
cg26422161,FOXQ1,-0.015857590817189,1stExon,Hyper
cg19145398,FOXS1,0.0170906912845937,TSS1500,Hypo
cg17724366,FPR1,0.0153187119080454,3'UTR,Hypo
cg04554195,FPR2,0.0109861372151611,5'UTR,Hypo
cg25996663,FRK,0.0140138956232117,Body,Hypo
cg20381271,FRMD4A,0.0159017114446893,Body,Hypo
cg09746044,FRMD5,0.0139228321449509,Body,Hypo
cg10215501,FRY,0.0115886841132741,Body,Hypo
cg13280803,FSHB,0.0175260857286928,3'UTR,Hypo
cg20546259,FSHR,0.0172999863850901,Body,Hypo
cg23089272,FSIP1,0.011272752882808,Body,Hypo
cg17838359,FST,0.0108520227367753,Body,Hypo
cg21230535,FTCD,0.0150219915056559,3'UTR,Hypo
cg07529087,FURIN,0.0145005552243423,TSS1500,Hypo
cg11293312,FUT1,0.0143542575584579,3'UTR,Hypo
cg21064579,FUT2,0.0120010147400771,Body,Hypo
cg24314434,FUT3,0.0123520802822097,TSS1500,Hypo
cg05444024,FUT6,0.010433951174082,TSS1500,Hypo
cg10290724,FUZ,-0.0120566614748595,Body,Hyper
cg24461242,FXYD3,0.0107028679219533,Body,Hypo
cg20706496,FYN,0.0149353576603855,5'UTR,Hypo
cg24599249,FZD1,-0.014617034468485,1stExon,Hyper
cg27232145,FZD10,-0.011850265312224,5'UTR,Hyper
cg08304103,FZD4,0.0133192345327202,Body,Hypo
cg12244665,FZD6,0.0146119507478904,Body,Hypo
cg08077337,FZD7,-0.0120536114105862,1stExon,Hyper
cg25920406,FZD8,-0.0157063991162804,1stExon,Hyper
cg01307007,FZR1,0.0146199217982114,TSS1500,Hypo
cg14824901,G0S2,-0.0148872615859309,TSS200,Hyper
cg06166785,G6PC,0.0141700335789894,Body,Hypo
cg10227830,GAB1,0.0158792399836342,Body,Hypo
cg12700464,GAB2,-0.0122559618280395,Body,Hyper
cg21757820,GABRA1,0.0100262155678101,Body,Hypo
cg10760715,GABRA5,0.0140821247690232,Body,Hypo
cg09769218,GABRD,0.0154249786745078,Body,Hypo
cg24542929,GABRP,0.0157816110382285,TSS1500,Hypo
cg11348701,GAD1,0.0110467002771626,Body,Hypo
cg16139912,GADL1,0.0124581634700597,Body,Hypo
cg09022808,GAL3ST1,0.0175644991115002,5'UTR,Hypo
cg10122474,GALC,-0.0162861763885072,1stExon,Hyper
cg26983710,GALNT13,-0.0152395991530348,TSS1500,Hyper
cg10582371,GALNT14,0.0147197156385221,3'UTR,Hypo
cg24865406,GALNT2,-0.0120404066750565,1stExon,Hyper
cg24217704,GALNT3,-0.0135164844604797,TSS200,Hyper
cg23811117,GALNT5,0.0141731708859713,Body,Hypo
cg24556382,GALNT7,0.0146387982415767,Body,Hypo
cg05229598,GALNT9,0.018465623385623,Body,Hypo
cg04534765,GALR1,-0.0132181157336241,1stExon,Hyper
cg02585931,GALR3,0.011970419524916,TSS200,Hypo
cg15143702,GAP43,0.0140363025325075,Body,Hypo
cg14642298,GAS1,-0.0105280239125884,5'UTR,Hyper
cg23840044,GAS2,0.0147057824511789,5'UTR,Hypo
cg16682454,GAS7,0.0161735741608662,Body,Hypo
cg06172732,GAST,0.0135739924750155,Body,Hypo
cg06796779,GATA2,-0.0102630015988121,Body,Hyper
cg05930881,GATA4,-0.0146503179632152,TSS1500,Hyper
cg17543539,GATA5,0.0124439996722386,Body,Hypo
cg23267759,GATA6,-0.0149335286674378,Body,Hyper
cg11210703,GBA3,0.0123103436089143,TSS1500,Hypo
cg11380072,GBE1,0.0101486644627382,Body,Hypo
cg13187849,GBP2,0.0129541129113875,Body,Hypo
cg24400630,GBP5,-0.0124067368838187,Body,Hyper
cg00324108,GC,0.0178120984642952,Body,Hypo
cg26253898,GCG,0.0103760749313935,5'UTR,Hypo
cg17959631,GCK,0.0154467933000571,Body,Hypo
cg11662891,GCLM,-0.0151225411720525,TSS200,Hyper
cg27550998,GCM1,0.0124870791324299,5'UTR,Hypo
cg25861699,GCM2,-0.0107660598296853,1stExon,Hyper
cg09407660,GCNT3,0.0296955419680434,5'UTR,Hypo
cg25513635,GDF1,-0.0112917365288818,5'UTR,Hyper
cg13565300,GDF10,0.0116128231239195,Body,Hypo
cg00495658,GDF2,0.0174156908131532,TSS1500,Hypo
cg20226253,GDF5,0.010371877129756,Body,Hypo
cg05701791,GDF6,-0.0115089543853117,1stExon,Hyper
cg14590843,GDNF,-0.0108486888534586,5'UTR,Hyper
cg03297731,GDPD3,0.0149844610923067,Body,Hypo
cg01522592,GDPD5,0.0100914543177712,5'UTR,Hypo
cg08682535,GEM,0.0155583839025563,3'UTR,Hypo
cg21601845,GFAP,0.0154729239639798,TSS200,Hypo
cg08500908,GFER,0.010422979088125,3'UTR,Hypo
cg17489748,GFRA1,0.0135711007912344,Body,Hypo
cg24490256,GFRA2,0.0138438477401601,Body,Hypo
cg19908207,GFRA3,0.0186762263265719,TSS1500,Hypo
cg00736406,GGA2,0.011959777138734,Body,Hypo
cg24214883,GGT1,0.0103499744701947,5'UTR,Hypo
cg18215705,GGT7,0.0159275725842292,Body,Hypo
cg14868574,GHR,-0.01291413660534,TSS1500,Hyper
cg11375072,GHRH,0.0164612253896677,TSS200,Hypo
cg23510131,GHRHR,0.0147608032420848,3'UTR,Hypo
cg16376379,GIP,0.0122286140605826,5'UTR,Hypo
cg16082401,GIPR,-0.0126054674030701,Body,Hyper
cg24629898,GJA3,0.0101595722836691,5'UTR,Hypo
cg01716680,GJA4,0.0145348066814827,5'UTR,Hypo
cg06124285,GJA5,0.0183343324421689,3'UTR,Hypo
cg06531250,GJA8,0.0113047675137123,Body,Hypo
cg24425972,GJB2,0.0145209424201469,5'UTR,Hypo
cg06088858,GJB4,0.0184042184271339,TSS1500,Hypo
cg08612871,GJB5,0.0153482069737022,TSS1500,Hypo
cg23682934,GJC1,0.0161373507964823,5'UTR,Hypo
cg09157127,GKN1,0.0156257711752892,TSS1500,Hypo
cg02298327,GKN2,0.0129994325062306,TSS1500,Hypo
cg27508586,GLDN,0.0160545530626584,Body,Hypo
cg23726427,GLI2,0.0164975489319188,Body,Hypo
cg18100008,GLI3,0.0134137393913135,3'UTR,Hypo
cg23019565,GLIS1,0.0139128578108774,5'UTR,Hypo
cg26053840,GLO1,0.0111092069199466,3'UTR,Hypo
cg20640749,GLP1R,0.0137748061767024,3'UTR,Hypo
cg11650648,GLP2R,0.0187870928002093,Body,Hypo
cg15423764,GLYAT,0.0138791338274699,TSS200,Hypo
cg18551822,GMDS,0.0104694184928819,Body,Hypo
cg24675730,GMEB1,0.0100904530150872,TSS1500,Hypo
cg16991671,GMFB,0.0109019535067611,TSS1500,Hypo
cg22827465,GNA11,-0.0138535833508821,Body,Hyper
cg18634690,GNA12,0.0163739096156804,Body,Hypo
cg03188495,GNA15,-0.012128023284521,1stExon,Hyper
cg15066837,GNAI1,0.0136544072325825,Body,Hypo
cg03896542,GNAO1,0.0111912512850199,Body,Hypo
cg06432462,GNAQ,-0.0107851802782807,TSS1500,Hyper
cg05484458,GNB3,0.0119930896667008,TSS200,Hypo
cg04020944,GNG4,0.0109108414970915,5'UTR,Hypo
cg13650938,GNG7,-0.0111234759844302,5'UTR,Hyper
cg05573699,GNL3,-0.0100676234641647,1stExon,Hyper
cg25066857,GNLY,0.0118746347440932,5'UTR,Hypo
cg19051105,GNMT,-0.0109605303956954,TSS200,Hyper
cg13925220,GOLM1,0.0110406390614293,5'UTR,Hypo
cg16811230,GORASP1,-0.0144420455429719,TSS200,Hyper
cg10055227,GOT2,-0.0141147109887642,TSS200,Hyper
cg27214687,GPC1,0.0108476380048182,Body,Hypo
cg25972997,GPC5,0.0158595597288579,Body,Hypo
cg03342032,GPC6,0.0224539990169183,Body,Hypo
cg26795340,GPD1,0.0129440166338336,3'UTR,Hypo
cg03245641,GPHA2,0.0177625100380355,TSS200,Hypo
cg02346062,GPLD1,0.0139593856359027,TSS1500,Hypo
cg06179765,GPNMB,-0.0147734580035512,Body,Hyper
cg02624067,GPR158,0.0129395906128998,Body,Hypo
cg08349804,GPR162,0.0154778754250311,TSS1500,Hypo
cg02305251,GPR182,0.0108875874523342,5'UTR,Hypo
cg19404354,GPR37L1,0.0176525034344319,Body,Hypo
cg22866015,GPR39,-0.0164726791139717,TSS200,Hyper
cg14185229,GPR4,0.0143962832799119,5'UTR,Hypo
cg24416609,GPR55,0.0138485372923893,3'UTR,Hypo
cg23986185,GPRC5C,0.0118007396453589,Body,Hypo
cg23773532,GPRC5D,0.013966757763698,1stExon,Hypo
cg27539234,GPS2,-0.0112104968395201,TSS1500,Hyper
cg14186779,GPSM1,0.0112158440191521,Body,Hypo
cg19352605,GPT,0.0140771464619761,TSS1500,Hypo
cg05380921,GPT2,0.0119004692492536,Body,Hypo
cg26638444,GPX3,-0.0108740874645279,5'UTR,Hyper
cg05889171,GRAMD1B,0.0116387809314697,Body,Hypo
cg17031475,GRASP,0.0159577044850153,3'UTR,Hypo
cg13311902,GRB10,0.0172754859890245,5'UTR,Hypo
cg25676215,GRB7,0.0104072233941676,Body,Hypo
cg10970045,GREB1,0.0180250622850834,Body,Hypo
cg21924449,GREM1,-0.0106644317511332,5'UTR,Hyper
cg18287066,GREM2,0.0163459065322143,5'UTR,Hypo
cg23627353,GRHL2,0.0103483773701996,Body,Hypo
cg11155431,GRHL3,0.0120608476041517,Body,Hypo
cg21146273,GRIA1,0.0241097634835637,TSS1500,Hypo
cg17605476,GRIA2,-0.0103959644081465,Body,Hyper
cg13396607,GRIK2,0.0167019160963089,Body,Hypo
cg26337841,GRIK3,0.0155737161517102,Body,Hypo
cg15174564,GRIK4,-0.0169886511348278,Body,Hyper
cg13861180,GRIN1,0.0151686576409023,Body,Hypo
cg02415992,GRIN2A,0.0154931183318974,Body,Hypo
cg03670736,GRIN2B,0.0181927902017527,Body,Hypo
cg19700341,GRIN2C,-0.0137170965352905,TSS1500,Hyper
cg14341467,GRK5,0.0140446928019274,Body,Hypo
cg05614346,GRK6,-0.0157071688368772,Body,Hyper
cg06254938,GRM1,0.012035121843566,Body,Hypo
cg24682512,GRM3,0.0106997877665789,5'UTR,Hypo
cg12008034,GRM4,0.0169262674797702,Body,Hypo
cg10801143,GRM5,0.0169372841664495,Body,Hypo
cg16142824,GRM6,0.0134604729350051,Body,Hypo
cg24294950,GRM8,0.0147466897684463,Body,Hypo
cg24420717,GRN,0.0106120908982766,5'UTR,Hypo
cg17093795,GRP,-0.010060630362921,1stExon,Hyper
cg15440688,GSC,-0.0107392552034999,TSS1500,Hyper
cg16822095,GSDMB,0.0107756829958015,TSS1500,Hypo
cg23990303,GSDMC,0.0146199470988911,3'UTR,Hypo
cg01469715,GSG1L,0.0164107440574211,TSS1500,Hypo
cg03942855,GSTM2,-0.0148311959622153,Body,Hyper
cg07050011,GSTM3,0.0121683430630967,TSS1500,Hypo
cg00368059,GSTO2,-0.0141814415824823,Body,Hyper
cg23279261,GTF2A1L,0.0155773834278667,Body,Hypo
cg17633074,GTF2H4,0.0136166623810208,Body,Hypo
cg12240237,GTF2IRD1,0.0147151535185984,Body,Hypo
cg21542574,GTSE1,0.0105147477255783,3'UTR,Hypo
cg23058239,GTSF1,0.0154904358756841,TSS1500,Hypo
cg02091100,GUCA1A,0.0173940228180081,TSS200,Hypo
cg17739643,GUCA2A,0.0157725109169253,TSS200,Hypo
cg10179693,GUCA2B,0.0173420044139177,TSS200,Hypo
cg12095505,GUCY2C,0.0154872116432185,1stExon,Hypo
cg06848060,GUCY2D,0.013045096791918,Body,Hypo
cg14597388,GZMK,0.0125937483305697,TSS1500,Hypo
cg19943238,H19,0.0129306405006846,Body,Hypo
cg18511011,HABP2,0.0143318467617024,3'UTR,Hypo
cg08460464,HACE1,0.0184486244585691,TSS1500,Hypo
cg14554776,HAMP,0.0103112546235442,TSS1500,Hypo
cg07471572,HAP1,0.013732614230745,3'UTR,Hypo
cg18156471,HAPLN1,0.0139908882850934,5'UTR,Hypo
cg11425517,HAS1,0.0149794526101338,Body,Hypo
cg12828294,HAS2,0.0158894082664355,5'UTR,Hypo
cg01551315,HAVCR1,0.0145388648405436,TSS1500,Hypo
cg19646897,HAVCR2,0.0106369640289654,TSS1500,Hypo
cg06233985,HBB,0.0147454988182927,TSS1500,Hypo
cg01839639,HBZ,0.0140944658855803,TSS1500,Hypo
cg27490387,HCG11,-0.012633273375752,TSS1500,Hyper
cg06003958,HCG22,0.0136105595798279,Body,Hypo
cg23496571,HCK,0.0171776469003325,Body,Hypo
cg11450671,HCN2,0.0149836683361749,Body,Hypo
cg01764046,HCRTR1,0.0127804782536309,TSS1500,Hypo
cg12464820,HDAC10,-0.012982987536749,TSS1500,Hyper
cg05987698,HDAC11,-0.0132020400261406,TSS1500,Hyper
cg21656251,HDAC4,0.0140962264175071,Body,Hypo
cg04892643,HDAC9,0.017937982732668,Body,Hypo
cg05310613,HECA,-0.0146772870948106,Body,Hyper
cg17410660,HEPACAM,0.0128826879998634,TSS1500,Hypo
cg06839900,HES5,-0.0108506722531467,TSS1500,Hyper
cg15240476,HFE,0.012013120486552,3'UTR,Hypo
cg23269320,HGF,0.015143282383737,Body,Hypo
cg01787559,HGFAC,0.0150926399100664,Body,Hypo
cg20695534,HHAT,0.0184844492131184,Body,Hypo
cg00487187,HHEX,-0.0102777810459238,Body,Hyper
cg02215603,HHIP,0.0129317900935814,Body,Hypo
cg02124498,HHLA2,0.0114023308526658,TSS1500,Hypo
cg07158040,HIBCH,0.0125162352250574,TSS1500,Hypo
cg01160692,HIC1,-0.0173666621003237,1stExon,Hyper
cg01182555,HIF1A,-0.0157450798288988,TSS200,Hyper
cg26406292,HIP1,0.0113929648395415,Body,Hypo
cg18081760,HIPK1,-0.0117903230307897,Body,Hyper
cg26400421,HIPK3,-0.0101733632283482,Body,Hyper
cg22381248,HIVEP3,0.0132171897208276,Body,Hypo
cg18162838,HK1,0.0161906971493995,TSS1500,Hypo
cg19960778,HK3,0.015801014833976,Body,Hypo
cg11247343,HLA-C,0.012202611456342,Body,Hypo
cg26175846,HLA-DOA,0.0117812877064613,3'UTR,Hypo
cg25045942,HLA-DPB1,0.0132858918428559,Body,Hyper
cg23831898,HLA-DQB2,0.013368485901198,Body,Hypo
cg21758773,HLA-E,0.0133259047349711,Body,Hypo
cg05358170,HLA-F,0.0135257029286719,Body,Hypo
cg21727129,HLA-G,0.01452683100033,TSS1500,Hypo
cg02743632,HLX,0.0128723962694746,Body,Hypo
cg00383220,HMBS,0.0168006660685207,Body,Hypo
cg02654940,HMGA1,0.0164924990254242,5'UTR,Hypo
cg17518348,HMGA2,0.0147565123364704,Body,Hypo
cg05818394,HMGB1,0.0113445403931895,TSS1500,Hypo
cg10552847,HMGCR,-0.0146410675317399,TSS200,Hyper
cg24482350,HMGCS2,0.0120876382815842,Body,Hypo
cg23661013,HNF1A,0.0148552279365715,TSS1500,Hypo
cg14694075,HNF1B,0.0151724838426878,Body,Hypo
cg08314996,HNF4A,0.0166521371619452,TSS1500,Hypo
cg24512303,HNF4G,0.016630996427392,TSS200,Hypo
cg02315870,HNRNPA2B1,0.0109957853528471,Body,Hypo
cg12023589,HNRNPD,-0.0101188010223872,1stExon,Hyper
cg08343600,HNRNPF,0.0146195510505392,5'UTR,Hypo
cg20555477,HNRNPK,-0.0185934607670976,5'UTR,Hyper
cg19262019,HNRNPM,-0.0110208467690035,Body,Hyper
cg21273013,HNRNPR,-0.0109986538696721,TSS200,Hyper
cg22320000,HNRNPU,-0.0140519340594201,5'UTR,Hyper
cg04476846,HOMER1,0.0111927365348041,Body,Hypo
cg15900248,HOOK1,-0.0123995588863474,1stExon,Hyper
cg10230314,HORMAD2,0.0146832648047809,Body,Hypo
cg14188840,HOXA10,0.0103622940254082,TSS1500,Hypo
cg05516617,HOXA11,0.0124952801001308,3'UTR,Hypo
cg07942135,HOXA3,0.0176380479867242,5'UTR,Hypo
cg23884241,HOXA4,-0.011139791628756,1stExon,Hyper
cg03529432,HOXA6,-0.0116522620409663,TSS200,Hyper
cg00842549,HOXB3,0.0167001865808908,TSS200,Hypo
cg24766650,HOXB7,-0.0129285030713062,TSS1500,Hyper
cg25078137,HOXB9,0.0156517942417767,3'UTR,Hypo
cg17273416,HOXC11,-0.011622429353512,Body,Hyper
cg16856286,HOXC13,-0.0131788662509878,1stExon,Hyper
cg18054172,HOXC4,-0.0127622420436098,5'UTR,Hyper
cg12699286,HOXC9,-0.0117924787325062,1stExon,Hyper
cg21591742,HOXD10,-0.0114340342700723,TSS1500,Hyper
cg05942128,HOXD11,-0.0120511464899412,TSS200,Hyper
cg25951210,HOXD4,-0.0111046530644464,1stExon,Hyper
cg00035316,HOXD8,-0.0125200439743265,TSS1500,Hyper
cg22541735,HOXD9,-0.0157545164560933,1stExon,Hyper
cg02631838,HPCA,-0.0145487375246278,Body,Hyper
cg02596994,HPD,0.0154025038840386,TSS200,Hypo
cg06672753,HPN,-0.0147034156652979,5'UTR,Hyper
cg25970726,HPSE2,0.0145711132352674,Body,Hypo
cg12477452,HRH1,0.0143902782314044,5'UTR,Hypo
cg11344574,HRNR,0.0106019118651855,5'UTR,Hypo
cg03757784,HS3ST2,-0.0145812278907188,1stExon,Hyper
cg08626060,HS6ST3,0.0154825149853942,Body,Hypo
cg03416601,HSD17B2,0.0150211478528663,3'UTR,Hypo
cg14356530,HSD17B3,0.0138191250502622,TSS200,Hypo
cg27018424,HSD17B8,0.0195754782738114,Body,Hypo
cg16175792,HSD3B1,0.0107122626278764,Body,Hypo
cg16783819,HSF2,-0.012388702595319,5'UTR,Hyper
cg01524923,HSPA12B,0.0148014346147158,Body,Hypo
cg10856875,HSPA2,-0.0108812402827623,1stExon,Hyper
cg13210534,HSPB2,0.013656451771976,Body,Hypo
cg17839166,HSPB3,0.0128472868685826,TSS200,Hypo
cg06521827,HSPB7,0.0146786675144046,TSS1500,Hypo
cg16425829,HSPB8,0.0159238309216366,3'UTR,Hypo
cg08880849,HSPB9,0.0116008064124072,TSS200,Hyper
cg11846559,HSPBP1,0.0145665231458729,Body,Hypo
cg22827827,HSPE1,0.01030771858222,Body,Hypo
cg00768741,HSPG2,0.0155043675903144,Body,Hypo
cg14948804,HTN3,0.0131199119856292,5'UTR,Hypo
cg09698471,HTR1A,-0.0143051060751167,TSS1500,Hyper
cg26950475,HTR2A,0.0142309511327228,3'UTR,Hypo
cg24134767,HTR3A,0.0164313806920858,TSS200,Hypo
cg19500607,HTR4,0.0150426457585643,TSS1500,Hypo
cg06291867,HTR7,-0.0128790714973279,1stExon,Hyper
