ID,dbeta,UCSC_RefGene_Name,UCSC_RefGene_Group
cg13118849,0.01023147419565216,NCAN,5'UTR
cg22815766,0.006324422590909187,NCAPD3,3'UTR
cg02810967,-0.004589865717391115,NCAPG,Body
cg04598292,-0.006195600339921026,NCAPG2,5'UTR
cg16512867,-0.022549215495423342,NCK1,5'UTR
cg25961567,0.01476762939855086,NCK2,5'UTR
cg07823935,-0.01790434728388747,NCKAP1,5'UTR
cg21072795,-0.005684018925629282,NCKAP1L,Body
cg08015507,-0.016638105434782512,NCKIPSD,Body
cg00010789,0.011376700760869508,NCL,Body
cg14849556,0.005753864889854839,NCOA1,3'UTR
cg01012082,0.011924599975910785,NCOA2,3'UTR
cg20813370,0.00992205934123844,NCOA3,5'UTR
cg06860721,0.01821542306126477,NCOA4,TSS200
cg11941941,0.008004081431844983,NCOA5,TSS1500
cg17129400,0.008183398313204472,NCOA6,TSS1500
cg02027561,0.016032702510297654,NCOA7,TSS1500
cg02429514,-0.0037455880434781753,NCOR1,Body
cg23878260,0.04117401729871188,NCOR2,Body
cg14550066,-0.005071932162207161,NCR1,TSS200
cg17770035,0.03763145613043477,NCR2,Body
cg23484380,-0.009082599893939372,NCR3,TSS200
cg25233208,0.0013957853304348634,NCRUPAR,TSS1500
cg22443054,0.008122286894202697,NCSTN,Body
cg06454226,0.008068265085217297,NDC80,5'UTR
cg08220149,-0.010760399515810282,NDE1,Body
cg12138102,0.02181024458423928,NDN,TSS1500
cg04227278,0.009091891942029076,NDRG1,5'UTR
cg00957580,0.011917005241304351,NDRG2,3'UTR
cg11861654,0.005723171538461495,NDRG3,TSS1500
cg01343363,0.014089837934782554,NDRG4,Body
cg07672051,0.014773024732079934,NDST1,5'UTR
cg07235935,0.011645086888888958,NDST4,Body
cg03233793,0.012165783767558485,NDUFA13,TSS1500
cg10938970,-0.014790591905034319,NDUFA4,TSS1500
cg11701583,-0.01880614192193676,NDUFA4L2,5'UTR
cg01093938,0.005379653847826086,NDUFAB1,Body
cg20350165,0.004334176489925666,NDUFB2,3'UTR
cg18178963,-0.020699618097186706,NDUFB6,5'UTR
cg24744501,0.001879451282608693,NDUFS1,1stExon
cg26406131,0.02311363508574896,NDUFS8,Body
cg24745327,-0.018986368231055872,NEAT1,TSS200
cg06411879,0.008951310116459868,NEBL,Body
cg24686153,0.02047062071428583,NEDD4,Body
cg17017564,0.0463413200000003,NEDD4L,5'UTR
cg04773376,0.0038930632509881287,NEDD8,Body
cg02029843,0.009978125657004958,NEDD9,Body
cg18129621,-0.012909329190062121,NEFH,TSS200
cg13822256,0.012016281739130443,NEFL,Body
cg18267374,-0.007043986618239667,NEFM,TSS1500
cg01957189,-0.011997786751753146,NEGR1,TSS200
cg20207567,-0.011576795328375307,NEIL2,TSS1500
cg11287292,0.005390974347826036,NEIL3,Body
cg10910862,0.004483187127173835,NEK1,Body
cg07047471,0.002482055328109001,NEK10,Body
cg17241013,-0.005126057328502441,NEK2,TSS200
cg14082739,0.008375273891304652,NEK6,5'UTR
cg17742559,-0.008051230239130278,NEK8,Body
cg09945151,0.0031873191227053104,NEK9,TSS1500
cg23178069,0.008740506624559488,NELL1,Body
cg24686187,0.016825369413043294,NELL2,Body
cg08345626,0.009441041792270448,NEO1,Body
cg06355129,0.012610165057312219,NES,1stExon
cg20636714,0.010497311354515149,NET1,Body
cg05532446,0.01179079540476216,NETO2,Body
cg02776448,0.017147447033444688,NEU1,Body
cg15612053,0.008679043529644203,NEU2,Body
cg09114833,0.00561141614223578,NEU3,TSS1500
cg03372905,0.010928697989371683,NEU4,Body
cg01897496,-0.009864216598814222,NEUROD1,1stExon
cg01293647,-0.009757037872946878,NEUROD2,TSS200
cg18362330,-0.014551113336384366,NEUROG1,TSS1500
cg12164232,-0.01379412691560101,NEUROG3,TSS1500
cg03000585,0.013893279513324079,NEXN,5'UTR
cg13772849,0.01148500120948623,NF1,Body
cg05136528,0.005018378630434839,NF2,3'UTR
cg23564471,-0.028024134014492885,NFASC,Body
cg11147886,-0.008764008511956517,NFAT5,TSS1500
cg00348031,0.052534646619565195,NFATC1,Body
cg10559432,-0.026176165098260828,NFATC2,TSS1500
cg00285314,-0.0073561214071146686,NFATC3,TSS200
cg07548372,0.011099575803381728,NFATC4,3'UTR
cg24087497,0.011185133373705934,NFE2,Body
cg20762290,-0.07030414165217388,NFE2L1,TSS200
cg25268435,0.006952997755556011,NFE2L2,Body
cg21699330,-0.008555397739789156,NFE2L3,Body
cg11531787,-0.02442182745772948,NFIA,Body
cg14476562,0.007295827583574724,NFIB,Body
cg08380311,-0.015404499694616982,NFIC,Body
cg02106072,0.025830041826087002,NFIL3,5'UTR
cg07052568,0.013188299573306283,NFIX,Body
cg09390974,-0.013448776458751385,NFKB1,5'UTR
cg23256466,-0.0077791123854289105,NFKB2,Body
cg10298855,-0.028802765499999976,NFKBIA,TSS200
cg19707503,0.005276373173912774,NFKBIE,Body
cg21792150,-0.0474370885,NFKBIZ,5'UTR
cg20398880,0.0334519152391306,NFYA,3'UTR
cg08025100,0.010877532237681268,NGB,TSS200
cg00934017,0.009783220926421454,NGF,5'UTR
cg00719237,0.011705119463438947,NGFR,Body
cg24334381,0.00811401391118035,NGLY1,Body
cg22427279,0.035084870817934655,NHLH2,TSS1500
cg26837399,-0.016643722192934817,NID1,Body
cg26419287,0.06617101561594214,NID2,Body
cg05519080,0.009020005552371528,NIF3L1,5'UTR
cg03048432,0.00940660870000019,NIN,5'UTR
cg13585029,0.010276549043478257,NINJ1,3'UTR
cg09088834,-0.009609473464673886,NINL,5'UTR
cg02303067,0.013690962815735055,NIPBL,5'UTR
cg03857553,-0.01072598795652162,NIPSNAP1,Body
cg26065870,0.01808304404029687,NISCH,Body
cg17788480,-0.0011477699130434818,NIT1,1stExon
cg02418535,0.006031294838725887,NIT2,TSS1500
cg08146841,0.01331312249068323,NKAIN2,Body
cg00448814,0.00621968778458527,NKAPL,1stExon
cg04264766,0.008133042224308117,NKD1,Body
cg12192884,0.014899391286684733,NKD2,Body
cg14694085,0.004706203889327931,NKTR,Body
cg05946827,-0.005807681000000031,NKX2-1,1stExon
cg21409881,-0.006127451018115937,NKX2-2,TSS200
cg17042009,-0.028800084456521737,NKX2-3,1stExon
cg24767237,0.0074005878565217955,NKX2-5,TSS1500
cg18396984,-0.006959954591973234,NKX2-8,3'UTR
cg21428681,-0.00494055960351965,NKX3-1,TSS1500
cg04436469,-0.012110185405370849,NKX6-2,Body
cg07379741,0.0119853303272948,NLGN2,TSS1500
cg04147906,-0.012901079155797123,NLK,Body
cg03550620,0.005554692238543003,NLN,Body
cg27146574,0.016337388429468306,NLRC3,Body
cg22805603,-0.007286752849802332,NLRC4,1stExon
cg03146649,0.039370495413043605,NLRC5,Body
cg11828470,-0.014716669981884043,NLRP1,Body
cg10968958,0.004277055415019823,NLRP2,Body
cg09226051,0.009163547907246368,NLRP3,Body
cg22205544,0.01797960922204956,NLRP6,Body
cg03029752,0.013015144262077295,NLRX1,TSS1500
cg12863693,0.011755617557312227,NMB,Body
cg01818795,-0.011522830789402172,NMBR,1stExon
cg10531026,-0.013529018403890144,NME1,TSS1500
cg11599457,0.003112543804347334,NME1-NME2,Body
cg14136186,0.005731103941546032,NME2,TSS200
cg08640252,-0.00543144810719642,NME3,Body
cg00221969,-0.003966472108695651,NME4,Body
cg15747933,0.004979469416007915,NMI,TSS200
cg04407233,0.010829476074168802,NMNAT1,Body
cg22021022,0.014252603606932854,NMNAT2,Body
cg19583265,0.01247261099706247,NMS,TSS200
cg22542420,0.009554115247083812,NMT1,3'UTR
cg23193446,-0.0061195558509316945,NMT2,TSS200
cg01011403,0.018554753143073956,NMU,Body
cg11174847,0.007478107333991928,NNAT,5'UTR
cg18367578,0.0036522965652176294,NNMT,TSS200
cg09560636,0.00992942410367914,NNT,Body
cg03728559,-0.009634581923913036,NOB1,TSS1500
cg01394461,0.010174242726310184,NOC2L,Body
cg12999366,0.014968075503952577,NOD1,5'UTR
cg05261686,-0.010692855864389098,NOD2,Body
cg10850838,-0.01063879154483696,NODAL,TSS200
cg24778909,-0.020024970914187642,NOG,TSS200
cg02034910,0.01114487992415421,NOL3,TSS1500
cg22095604,-0.010429324686335386,NOL4,1stExon
cg06534892,-0.01668851790961098,NOL7,TSS200
cg00547365,0.014909608966183537,NOL9,Body
cg13388830,0.012228127680306997,NOLC1,TSS1500
cg24524044,0.011808831775691952,NOP14,3'UTR
cg01684579,-0.006945202072981378,NOP16,TSS1500
cg17096807,-0.0034035132315469938,NOP2,Body
cg18146506,-0.026895574669254654,NOP56,Body
cg02595280,-0.017126791403298366,NOS1,Body
cg23009529,-0.017014227422196795,NOS1AP,5'UTR
cg19443786,0.023394343344481643,NOS2,Body
cg00571021,0.015227565434252308,NOS3,Body
cg14217861,-0.01608357602173879,NOTCH1,Body
cg26196087,0.01210091138451088,NOTCH2,Body
cg13404054,-0.011373917292152723,NOTCH3,1stExon
cg10158182,0.021305815813361446,NOTCH4,Body
cg16791424,-0.006535647311036743,NOVA1,TSS1500
cg21451553,-0.020189209218012434,NOVA2,Body
cg12161228,-0.015387051041666641,NOX4,1stExon
cg10492935,0.04008956466956546,NOXO1,TSS1500
cg18428265,-0.011500418772141667,NPAS2,5'UTR
cg10727171,-0.031876632007246296,NPAS3,TSS1500
cg25630123,0.007110600634575724,NPAT,3'UTR
cg06830800,0.009761158578261096,NPC1,TSS1500
cg27109284,0.008380692683518789,NPEPPS,Body
cg19745314,-0.016478496735382358,NPM1,1stExon
cg16813552,0.004880077152173908,NPM3,TSS1500
cg21717958,0.015742849097825994,NPNT,3'UTR
cg06193043,0.014057495081521806,NPPA,TSS1500
cg08765991,-0.010642422507246434,NPPC,TSS1500
cg21860360,0.050151658050724725,NPR1,Body
cg24194775,0.0073134540641820196,NPR2,TSS1500
cg19884111,0.009832214879917362,NPR3,Body
cg19321696,0.011184327767263446,NPS,3'UTR
cg21850735,0.011053205974019058,NPTN,Body
cg20557999,0.020396835578804312,NPTX1,3'UTR
cg18952796,-0.017064195027950292,NPTX2,5'UTR
cg12614105,-0.013699103892448503,NPY,5'UTR
cg07707546,-0.010682975212690952,NPY2R,TSS1500
cg13945578,-0.01634891662276215,NPY5R,5'UTR
cg09636661,0.006339318026087074,NQO1,3'UTR
cg02368812,0.006327924404682377,NQO2,3'UTR
cg01942646,0.007279146152174092,NR0B2,TSS200
cg06964191,-0.017580291377574365,NR1D1,1stExon
cg00336605,-0.016792266922196788,NR1H2,TSS1500
cg24353236,-0.021099868602301793,NR1H3,5'UTR
cg15381313,0.021354093092390922,NR1H4,TSS200
cg12414339,0.06034287480978273,NR1I2,3'UTR
cg20328160,0.013579610163879529,NR1I3,TSS1500
cg19730887,0.009153527837198023,NR2C2,3'UTR
cg19822851,0.010284597550724634,NR2C2AP,TSS1500
cg01268704,0.010913173293213011,NR2E1,Body
cg13703253,0.008978302108695949,NR2E3,Body
cg26067259,0.016312015632246348,NR2F1,Body
cg20710266,0.014060423169565229,NR2F2,Body
cg15059065,0.009330490976449177,NR2F6,Body
cg03857453,0.012460237435370197,NR3C1,Body
cg05437692,-0.0045545785885668195,NR3C2,5'UTR
cg12541478,0.0057998321698687315,NR4A1,TSS1500
cg15699971,-0.015639102965838512,NR4A2,1stExon
cg13770982,-0.008766934770980811,NR4A3,5'UTR
cg13476313,0.01728145247981393,NR5A1,3'UTR
cg15062377,-0.010862257963268432,NR5A2,Body
cg14156446,0.0096484191834241,NR6A1,3'UTR
cg13716829,-0.015719788189931336,NRARP,TSS200
cg18264789,0.008969958861412941,NRAS,Body
cg05102552,-0.008601022720496898,NRBP1,TSS1500
cg18893000,0.015205415376397444,NRCAM,5'UTR
cg14652524,0.01363703385375486,NRF1,Body
cg27133711,0.021951957198757834,NRG1,Body
cg00371829,-0.0056476563787439754,NRG4,TSS200
cg26069044,-0.037730799304347695,NRGN,Body
cg00415642,-0.019285669215041115,NRIP1,TSS1500
cg04774505,0.009773680299771275,NRL,3'UTR
cg05419622,-0.016569812859683803,NRN1,Body
cg13186597,-0.020062303241545905,NRP1,TSS1500
cg14157435,-0.012654245296195576,NRP2,Body
cg08908855,0.01067986299275366,NRSN1,Body
cg21192095,-0.010188017376006497,NRSN2,5'UTR
cg18596369,0.018965314201449094,NRTN,TSS1500
cg06452451,0.0013652805434782667,NSA2,TSS1500
cg10784548,0.01074723200621121,NSD1,Body
cg00045061,-0.02870400620724636,NSMAF,Body
cg01954320,0.011790309693720018,NSUN2,Body
cg14706807,0.009411862999999738,NSUN5,Body
cg15000966,0.00728603393478261,NT5C,TSS1500
cg06209491,0.009057175654589297,NT5C1A,TSS1500
cg13259707,0.013410845434782711,NT5C1B,Body
cg16396933,-0.012695567478260906,NT5C2,TSS1500
cg17372223,0.010925805290660258,NT5DC2,Body
cg09989847,0.009860562426421249,NT5E,3'UTR
cg02554564,0.00952469866118777,NTF3,TSS200
cg07470708,0.006320536300599776,NTF4,Body
cg01815912,0.008025945400317855,NTHL1,3'UTR
cg04152793,0.052722999673912946,NTM,Body
cg24060527,0.019628410128260925,NTN1,Body
cg22349229,0.019805132276215096,NTN4,Body
cg07343335,0.016825007795753397,NTNG1,Body
cg13672736,0.06084300622282601,NTNG2,Body
cg04704219,0.016850285004076232,NTRK1,Body
cg22402007,-0.014892641313664608,NTRK2,TSS1500
cg26143944,0.04364686501630387,NTRK3,Body
cg08888956,0.007880655336956437,NTS,TSS1500
cg16430535,0.011479685462131939,NTSR1,Body
cg22574569,-0.07027059045652172,NUAK1,Body
cg01012936,0.014319219586956615,NUAK2,Body
cg02299909,0.009517499383574907,NUBP1,Body
cg21620535,-0.021738097933019986,NUCB2,TSS1500
cg09161758,0.0071644033043477265,NUCKS1,TSS1500
cg19898828,0.00754162360575796,NUDCD1,TSS1500
cg13748354,-0.042052135760869636,NUDT1,Body
cg02022431,0.008936785974396464,NUDT21,3'UTR
cg18634342,0.002185653065217387,NUDT5,1stExon
cg21959457,0.004841535173913022,NUF2,TSS1500
cg19816560,-0.015106394287185358,NUFIP2,TSS1500
cg05057083,0.00394611580805938,NUMB,3'UTR
cg26369308,0.008538886634510884,NUMBL,3'UTR
cg00906220,0.0027335430869564626,NUP107,Body
cg08620270,-0.008295910930010605,NUP153,TSS200
cg14548264,0.013329806422360353,NUP214,3'UTR
cg15814405,-0.01766221154099379,NUP54,Body
cg06497736,0.012297423164734369,NUP62,3'UTR
cg00138451,0.006131982016798326,NUP88,Body
cg16440299,0.008823356073498762,NUP93,5'UTR
cg09677763,-0.018490630981884054,NUP98,5'UTR
cg06723057,0.008524722724637498,NUPR1,Body
cg19657320,-0.010978177425306575,NUS1,TSS200
cg07883696,0.00773368681654293,NUSAP1,Body
cg19784428,0.01576223011538456,NWD1,TSS200
cg12129897,-0.008920811482097175,NXF1,3'UTR
cg13476078,0.02001792443861905,NXN,Body
cg20559612,0.005411384391304237,NXT1,3'UTR
cg04951822,0.012998687105401861,OAS1,Body
cg22260958,0.005549522948883445,OAS3,TSS1500
cg24289314,0.01010112428985497,OAT,5'UTR
cg13437554,0.013406357811213063,OAZ1,Body
cg13941436,0.006616516913043389,OBP2A,TSS1500
cg20976286,0.03823930413913062,OCA2,Body
cg13841742,0.009496885514992297,OCIAD2,TSS1500
cg00562641,-0.02319864251199399,OCLN,5'UTR
cg25569624,-0.000553753018200208,OCM,TSS1500
cg19903738,0.013741024173107852,ODAM,3'UTR
cg26236235,0.012161527076845265,ODC1,Body
cg25255602,0.002322167586956397,ODF1,Body
cg24207616,0.01551088845776382,OGDH,Body
cg13796845,-0.02073209790683226,OGDHL,TSS1500
cg15550113,0.027122997931749434,OGFR,Body
cg25207828,0.008765569596944738,OGG1,TSS1500
cg13831848,0.0036012908043477586,OGN,Body
cg19468534,0.016803654069119094,OIP5,Body
cg08119452,0.010070058190635492,OLFM4,TSS1500
cg03258927,0.005916663673913208,OLFML3,3'UTR
cg20340508,-0.010111265721739142,OLIG1,TSS200
cg16713743,-0.013378579495887201,OLIG2,TSS1500
cg08684663,0.007350111369565158,OLR1,TSS1500
cg17821453,-0.07314609976086994,OMA1,5'UTR
cg24425628,0.0008061753567190986,OMG,TSS1500
cg10169364,0.006211665914130482,OMP,1stExon
cg00074145,-0.014929799855877637,ONECUT1,Body
cg20956738,-0.011878560623188426,ONECUT2,Body
cg00442931,-0.016172893142140474,OPA1,TSS1500
cg24189340,0.030088473716641695,OPCML,Body
cg00516867,0.005250455758217969,OPN1SW,TSS1500
cg26498574,0.011031111678260968,OPN4,3'UTR
cg09970593,0.01772918141647648,OPRD1,Body
cg11593457,0.013499448893425277,OPRK1,Body
cg17454746,0.008812597046738974,OPRL1,5'UTR
cg15085086,-0.013221718102301782,OPRM1,1stExon
cg17267628,0.016566994400457877,OPTC,TSS200
cg16993936,0.006480594955533179,OPTN,5'UTR
cg03898365,0.01584930792857146,OR10A4,TSS1500
cg05813532,0.005076465897025172,OR2AG1,1stExon
cg06735218,0.012769591959703069,OR51E1,TSS1500
cg25918833,-0.003598883456521557,OR51E2,1stExon
cg18960620,0.014723845692546632,ORAI1,Body
cg09566302,0.008566441350461116,ORAI3,Body
cg00969271,0.002704301718840675,ORM2,Body
cg09155575,-0.012948179181336148,ORMDL3,TSS200
cg21989886,-0.015568973630434779,OSBP,Body
cg09911755,0.01631541782360259,OSBPL7,TSS1500
cg07815177,0.005517510760869586,OSBPL8,5'UTR
cg26030770,-0.009389287273492315,OSCP1,Body
cg06098963,0.038187274521739416,OSGIN1,Body
cg19018155,-0.003189593759834391,OSM,1stExon
cg15599832,0.017497416813664585,OSMR,TSS1500
cg16752876,-0.012999372404682349,OSR1,Body
cg13667655,0.0076554882287784235,OSTF1,Body
cg10906607,0.007818277953623082,OTOP2,Body
cg17374364,0.014508344367753648,OTP,Body
cg15564267,0.008370066678743794,OTUB1,Body
cg08244750,0.00661213913965743,OTUB2,Body
cg06734577,-0.0050254280343249155,OTUD1,1stExon
cg25424525,0.002693310652174157,OTUD4,5'UTR
cg16555184,-0.026363494451690818,OTUD7B,TSS200
cg03655683,-0.012970215859025008,OTX1,Body
cg10835712,0.01180985968345722,OTX2,Body
cg06652210,-0.00686110304830911,OVCA2,TSS1500
cg09558502,0.006254247280632356,OVGP1,TSS200
cg10604040,0.010500445316770343,OVOL1,Body
cg21422742,0.008539990393478239,OVOL2,3'UTR
cg13182010,0.01569796438849915,OXA1L,TSS1500
cg02441090,0.011906107240579585,OXCT1,TSS1500
cg19507032,-0.007595067326087011,OXER1,TSS200
cg02255107,0.012959859101863357,OXNAD1,3'UTR
cg08244485,0.009229479471572254,OXR1,Body
cg00247334,0.02075570145652169,OXTR,TSS1500
cg03368358,-0.010410084127536228,P2RX1,TSS200
cg08722103,0.008997810793167653,P2RX2,Body
cg15808924,0.012944854352173922,P2RX3,Body
cg11209001,-0.016540377893913036,P2RX4,TSS200
cg06468454,-0.008378009422101538,P2RX5,Body
cg01763749,-0.008788161774456345,P2RX6,TSS1500
cg22867729,0.00721516212173914,P2RX7,Body
cg14080015,-0.013460827913043472,P2RY1,5'UTR
cg14191476,-0.005745449204347821,P2RY12,TSS1500
cg07375150,-0.004147719478260869,P2RY13,Body
cg26761618,-0.007835094364317797,P2RY2,TSS1500
cg13584882,0.00531922632608689,P4HA1,5'UTR
cg24117468,0.01338992211433167,P4HA2,5'UTR
cg25599211,0.015416529113810784,P4HA3,TSS1500
cg02241160,0.0085854577984193,P4HB,3'UTR
cg09610987,-0.009949237485844259,P4HTM,Body
cg21001214,-0.017825008836956514,PA2G4,TSS200
cg20304401,-0.011833404276021064,PABPC1,5'UTR
cg11742479,0.018166488849498105,PABPC4,3'UTR
cg04861271,0.013234172747725044,PABPN1,1stExon
cg06582575,-0.01861973770869566,PACRG,5'UTR
cg01663295,-0.02883169632775921,PACS1,TSS1500
cg21543270,-0.04241871243478246,PACS2,Body
cg24724618,0.009940334757363415,PADI1,Body
cg04934305,0.028704106578804074,PADI2,Body
cg02053132,0.022392818607551355,PADI4,Body
cg03264414,0.020979197347826103,PAEP,1stExon
cg02406092,0.001220224446086924,PAF1,3'UTR
cg00752045,0.011648779153208924,PAFAH1B1,3'UTR
cg06404838,-0.07879858597826087,PAFAH1B2,5'UTR
cg09973676,-0.015459253795396408,PAG1,5'UTR
cg16188209,-0.013084775318322955,PAH,TSS1500
cg11372831,-0.041088629265700484,PAICS,Body
cg24683061,-0.02570337835953178,PAIP2,5'UTR
cg06023702,-0.03389499870062111,PAIP2B,TSS200
cg03213860,-0.012775823345596451,PAK1,TSS1500
cg21104449,0.009349532345268696,PAK2,5'UTR
cg15149491,0.01453206683300387,PAK4,Body
cg06084073,0.013082079097532302,PAK6,5'UTR
cg10269081,0.0012802243260869697,PALB2,TSS200
cg24784416,0.05923190573913045,PALLD,Body
cg10640944,-0.008958963591533193,PAM,5'UTR
cg19489174,-0.02260984531078904,PAMR1,TSS200
cg10245697,-0.013681267360613794,PANK2,5'UTR
cg25565479,-0.01286382050053019,PANX1,TSS1500
cg05616355,0.01358143741480619,PANX3,TSS1500
cg14834903,-0.029285317409699,PAPLN,Body
cg09366677,-0.009041266992391286,PAPOLA,TSS1500
cg13545495,-0.019099453947826087,PAPPA,5'UTR
cg15567057,-0.009932486814645303,PAPSS1,TSS200
cg25167574,0.006627433304347819,PAQR3,TSS1500
cg02528159,0.0058537563118443905,PAQR4,Body
cg12805491,0.012866683842029152,PAQR7,TSS1500
cg17200577,0.016671746363955298,PARD3,Body
cg01957712,0.022281566422826082,PARD3B,Body
cg07235805,-0.009201237617753587,PARD6G,Body
cg08215115,0.0042266659751555346,PARG,Body
cg24342270,-0.007455589799797784,PARK7,5'UTR
cg08477106,0.014305364464130544,PARM1,Body
cg03124214,0.013900777256824998,PARN,Body
cg17127702,0.04087217652898548,PARP1,Body
cg19798832,0.006139478176201147,PARP12,Body
cg01948202,-0.010079621650815256,PARP14,Body
cg15078479,0.002961685652173908,PARP2,1stExon
cg12554573,0.013223865834161528,PARP3,5'UTR
cg21864942,0.008468095048418993,PARP4,5'UTR
cg02883230,0.0077667234767082715,PARP6,TSS1500
cg00959259,0.017269114122188896,PARP9,5'UTR
cg21105750,-0.029470163329710145,PART1,Body
cg00539955,0.008166627878260746,PARVB,Body
cg17542751,-0.009418891794685958,PARVG,TSS200
cg17783244,0.014807488718943931,PATZ1,Body
cg11118778,0.005112741407608642,PAWR,TSS1500
cg19404433,-0.01424521348097827,PAX1,3'UTR
cg02770534,0.012948707899898871,PAX2,Body
cg19307391,0.013115139294236505,PAX3,Body
cg08886154,0.016722765899868396,PAX4,TSS1500
cg06671087,0.026733030826087047,PAX5,Body
cg22272457,-0.02858491986956523,PAX6,TSS200
cg04977858,0.01538657872679171,PAX7,Body
cg21550016,-0.02398918342934768,PAX8,Body
cg18565268,0.01660340402028969,PAX9,3'UTR
cg02762561,0.007410967749011497,PAXIP1,Body
cg21887430,0.010170851117149974,PBK,TSS1500
cg09761351,-0.03177791254227053,PBLD,1stExon
cg02500392,0.005754566017080655,PBOV1,1stExon
cg19508367,0.00789524945652187,PBRM1,Body
cg15965716,0.012533850039365474,PBX1,Body
cg09429153,-0.017524230784897045,PBX3,1stExon
cg17747879,0.008412526644444088,PBXIP1,TSS1500
cg03349769,0.01566418831585667,PC,TSS1500
cg06254801,0.006310959439613617,PCA3,TSS200
cg05601623,0.05102966945652174,PCBD1,Body
cg12949141,0.008186082175057183,PCBD2,Body
cg08938475,-0.004417232043478251,PCBP1,TSS1500
cg18195986,0.02052366819927549,PCBP2,Body
cg04130952,0.014810332203933903,PCBP4,5'UTR
cg09960109,-0.017632143533248074,PCDH10,1stExon
cg07629125,0.013743431736881697,PCDH17,Body
cg04636538,0.012406384392391395,PCDH18,1stExon
cg02246190,-0.012674112061381082,PCDH20,TSS1500
cg24219058,-0.027249288142236053,PCDH7,TSS1500
cg14171414,-0.00893367982158919,PCDH8,1stExon
cg03272499,0.049145791045454426,PCDH9,Body
cg01512854,0.013808814227424904,PCDHB3,1stExon
cg04740205,0.008561721826086922,PCF11,Body
cg21560241,0.0026355559565218083,PCGEM1,Body
cg24060542,0.010481726823122373,PCGF1,Body
cg18826743,0.008393990632608862,PCGF2,5'UTR
cg20810198,0.010727221613193455,PCK1,TSS200
cg09378756,-0.0037422059513043827,PCK2,Body
cg12133272,0.009143379491638506,PCM1,Body
cg17628660,0.0016272978942684898,PCNA,Body
cg04346530,0.004981394869565278,PCNAP1,TSS200
cg08516262,0.002229690695652179,PCNP,TSS200
cg26790209,0.051935641311594304,PCNT,Body
cg06685875,0.011337972149386921,PCSK1,Body
cg17135722,0.014701038881270811,PCSK2,Body
cg03414001,0.027907748082608475,PCSK6,TSS1500
cg26393837,0.001184354478260729,PCSK7,Body
cg20245116,0.0202011079440994,PCSK9,Body
cg22221575,0.011094094969107553,PCYT1A,3'UTR
cg19573490,-0.005712586728260946,PCYT2,TSS1500
cg01499001,0.0065219424347826085,PDAP1,3'UTR
cg12723191,0.006723185581027676,PDC,5'UTR
cg14453145,0.013821205567632744,PDCD1,TSS1500
cg18128147,-0.0078116649698996565,PDCD10,TSS1500
cg07211259,0.005762522675155309,PDCD1LG2,TSS200
cg12496673,-0.0024009229347825086,PDCD2,3'UTR
cg20032495,-0.004261497304347819,PDCD4,5'UTR
cg13563193,-0.013069198885743179,PDCD5,Body
cg25599786,0.03955806283816424,PDCD6,Body
cg03789575,0.012955436449275277,PDCD6IP,Body
cg26780688,-0.003423872108695658,PDCL,TSS200
cg25641223,0.009899521905034677,PDE10A,Body
cg02745784,0.024852779500000005,PDE11A,5'UTR
cg20090066,0.029456147773292023,PDE2A,Body
cg26387689,-0.012023770269565248,PDE3A,TSS1500
cg25928521,0.018502794514243002,PDE3B,3'UTR
cg12186909,0.013560114695652138,PDE4A,Body
cg09320652,0.013406589986622069,PDE4B,Body
cg20119148,-0.01714579556821592,PDE4C,5'UTR
cg01817885,0.021234806406126926,PDE4D,Body
cg00147850,0.01377316858695647,PDE4DIP,1stExon
cg08957091,0.015637241087991954,PDE5A,Body
cg20405508,-0.005497659956521739,PDE6D,TSS1500
cg09447105,0.005661858647343062,PDE6H,5'UTR
cg02590295,-0.028194373576659052,PDE7A,TSS1500
cg05511196,-0.027065247263285026,PDE7B,Body
cg12176856,0.010026084606279989,PDE8A,Body
cg12559197,0.008318243353623375,PDE8B,Body
cg02802420,0.008280815923273607,PDF,Body
cg14496282,0.007752662122345757,PDGFA,Body
cg19167673,-0.01877932470938214,PDGFB,1stExon
cg07537734,-0.004078936832153714,PDGFC,TSS1500
cg07266580,0.010735369846376979,PDGFD,3'UTR
cg16838723,0.015158346827365655,PDGFRA,Body
cg26247309,-0.012681521428571532,PDGFRB,Body
cg24049348,-0.022071354436141364,PDGFRL,TSS1500
cg07349464,0.018610691771738987,PDHX,Body
cg08914678,-0.01543897247826076,PDIA2,Body
cg00649827,0.005921365600891764,PDIA3,1stExon
cg25326952,-0.011403919071428547,PDIA4,Body
cg02690256,-0.0078110554992504,PDIA6,TSS1500
cg02957197,0.01236159110161798,PDIK1L,3'UTR
cg10165864,0.006185365316053442,PDK1,TSS1500
cg02400595,0.012615981825120639,PDK2,Body
cg22171829,0.013627009610367908,PDK4,1stExon
cg08799394,0.01114737264715736,PDLIM1,Body
cg01710189,-0.012744133815217384,PDLIM2,3'UTR
cg13477812,0.013296908718506412,PDLIM3,Body
cg21743925,0.025684856487661577,PDLIM4,Body
cg07236912,0.00799758655885477,PDLIM5,Body
cg18653982,0.007995437956521549,PDLIM7,Body
cg14681977,0.0026704495652177156,PDP1,5'UTR
cg06841964,0.003393063263833916,PDPK1,Body
cg23954416,0.008292573794314511,PDPN,TSS1500
cg20189623,-0.011831940373913028,PDRG1,TSS1500
