ID,dbeta,gene,"J,J","J,CZ","J,ER","J,F1","CZ,J","CZ,CZ","CZ,ER","CZ,F1","ER,J","ER,CZ","ER,ER","ER,F1","F1,J","F1,CZ","F1,ER","F1,F1","J,J_rank","J,CZ_rank","J,ER_rank","J,F1_rank","CZ,J_rank","CZ,CZ_rank","CZ,ER_rank","CZ,F1_rank","ER,J_rank","ER,CZ_rank","ER,ER_rank","ER,F1_rank","F1,J_rank","F1,CZ_rank","F1,ER_rank","F1,F1_rank",train_AUC,test_AUC,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,methylation_level,regulation
cg22881914,0.4466591993751312,NID2,0.5175000000000001,0.5175000000000001,0.5175000000000001,0.5175000000000001,0.5690999999999999,0.5690999999999999,0.5757,0.5690999999999999,0.3600086804509025,0.3600086804509025,0.3411836015989045,0.3600086804509025,0.7500494233937396,0.7500494233937396,0.7587479406919274,0.7500494233937396,373.5,369.5,344.0,364.0,372.0,368.0,336.0,363.0,366.0,363.0,324.0,360.0,368.0,365.0,332.0,360.0,0.8707673438916438,0.78215,0.409052663777572,0.582789344105066,13.8357899826356,1.30334910349056e-39,2.99312014631031e-38,78.8823096906372,0.21918697630278,0.628239640080352,0.409052663777572,14,52536147,R,II,TSS1500,island,TSS1500-island,chr14:52534581-52536722,True,,,,,Hyper,Up
cg18675097,0.4945698651826268,NKAPL,0.5699999999999998,0.5699999999999998,0.5900000000000001,0.5825,0.6072,0.6072,0.6188,0.6182,0.3324154027718933,0.3324154027718933,0.3324154027718932,0.3207900403690862,0.7735031847133759,0.7735031847133759,0.7783647798742138,0.7812954186413902,349.5,347.5,306.0,335.0,350.5,347.5,310.0,336.0,350.0,346.0,318.0,337.0,352.0,348.0,314.0,338.0,0.8318135764944274,0.8567250000000003,0.453410227690098,0.675737633362982,34.7527341235421,1.9505639864307003e-168,2.97595986958543e-164,374.488288757,0.272706319860673,0.726116547550771,0.453410227690098,6,28227127,F,I,5'UTR,island,5'UTR-island,chr6:28226979-28227483,,,,rs41269289,,Hyper,Up
cg23906738,0.442994940860537,NKX2-1,0.835,0.835,0.5425,0.835,0.8379,0.8379,0.57195,0.8379,0.1463728116830445,0.1463728116830445,0.3878224464880804,0.1463728116830445,0.913242506811989,0.913242506811989,0.7415883306320907,0.913242506811989,45.0,44.0,327.5,42.0,47.0,47.0,339.5,45.0,68.0,69.0,347.5,68.0,47.0,48.0,345.5,46.0,0.8004852556924225,0.850375,0.415804369718123,0.472538827094689,16.7675655799117,4.1037486965502296e-55,2.11436463472144e-53,114.397521449512,0.102934942900802,0.518739312618924,0.415804369718123,14,36987301,F,I,Body,island,Body-island,chr14:36986362-36990576,,,,rs2076736,,Hyper,Up
cg22474464,0.3533063827440384,NKX2-2,0.8075000000000001,0.8075000000000001,0.7549999999999999,0.8075000000000001,0.81545,0.81545,0.77,0.81545,0.1454518820778885,0.1454518820778885,0.1732772345116345,0.1454518820778885,0.9022959889349932,0.9022959889349932,0.8774928774928775,0.9022959889349932,66.5,66.5,121.5,64.0,66.5,66.0,117.0,64.0,66.5,68.0,107.0,67.0,66.5,66.0,115.0,64.0,0.860235695622034,0.8622749999999999,0.345129515392634,0.370786140332866,12.2689016724206,4.18888644530574e-32,6.30320985729782e-31,61.708164610663,0.0640043488727463,0.409133864265381,0.345129515392635,20,21492914,R,I,Body,island,Body-island,chr20:21485932-21496714,,,,,,Hyper,Up
cg18396984,0.3840612019320777,NKX2-8,0.92,0.92,0.92,0.92,0.9216,0.9216,0.9216,0.9216,0.0565685424949238,0.0565685424949238,0.0565685424949238,0.0565685424949238,0.96,0.96,0.96,0.96,6.0,6.0,4.0,6.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,2.0,6.0,6.0,4.0,6.0,0.7893403722071135,0.8406750000000001,0.351134161088186,0.535641196784135,15.1015721065657,4.31246103042676e-46,1.39870053027931e-44,93.7225119164212,0.223521942483525,0.574656103571711,0.351134161088187,14,37049893,R,II,3'UTR,island,3'UTR-island,chr14:37049333-37051726,True,True,,,,Hyper,Up
cg11174855,0.3903849297433537,NKX6-2,0.75,0.75,0.7075,0.7075,0.7614,0.7614,0.7287,0.7287,0.1992485884517127,0.1992485884517127,0.2077408241054222,0.2077408241054222,0.8701714285714285,0.8701714285714285,0.8535285505124451,0.8535285505124451,155.0,151.5,186.5,212.0,157.5,155.5,186.0,209.0,171.5,173.5,170.0,185.0,161.5,161.5,184.0,204.0,0.8357862741961284,0.8251000000000002,0.358319615752148,0.589653747084567,22.7762609747943,5.13256653397401e-91,1.62328269078604e-88,196.766417833448,0.271147421971547,0.629467037723694,0.358319615752147,10,134598352,R,I,3'UTR,island,3'UTR-island,chr10:134597357-134602649,,,,,,Hyper,Up
cg12280471,-0.3910681711652944,NLRP3,0.6600000000000001,0.4775,0.4775,0.4775,0.6808000000000001,0.5316500000000001,0.5316500000000001,0.5316500000000001,0.2720294101747089,0.4058401779025827,0.4058401779025827,0.4058401779025827,0.8202409638554217,0.7196615905245347,0.7196615905245347,0.7196615905245347,271.5,374.5,354.0,370.0,275.0,375.0,354.0,370.0,288.0,374.0,354.0,369.0,276.0,374.0,353.0,369.0,0.804564602996854,0.8424,-0.376199102695866,0.461522432190613,-16.6509871269206,1.82387023727413e-54,9.100811846046693e-53,112.912437062969,0.795921634586939,0.419722531891072,-0.376199102695867,1,247587794,F,II,Body,opensea,Body-opensea,,,,,rs28937896,,Hypo,Down
cg14002960,0.3912153607628759,NOL4,0.7250000000000001,0.7250000000000001,0.7575000000000001,0.7625,0.7379,0.7379,0.7705000000000001,0.77315,0.2232151428554971,0.2232151428554971,0.1811249568667995,0.1873666192255173,0.8555362318840579,0.8555362318840579,0.8768136557610242,0.8773333333333334,194.0,192.0,116.0,134.0,197.0,195.0,116.0,134.0,217.0,219.0,120.0,153.0,200.0,200.0,117.0,136.0,0.7757158854583266,0.7148999999999999,0.342472871913415,0.541312518375081,19.5740352113575,2.41247297535479e-71,2.7951782493279097e-69,151.622252657632,0.236892187785378,0.579365059698793,0.342472871913416,18,31739423,R,I,Body,island,Body-island,chr18:31739047-31739522,,True,,,,Hyper,Up
cg21514227,0.3755334117545862,NOTCH3,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8083999999999999,0.8083999999999999,0.8083999999999999,0.8083999999999999,0.1523154621172782,0.1523154621172782,0.1523154621172782,0.1523154621172782,0.8982222222222221,0.8982222222222221,0.8982222222222221,0.8982222222222221,78.0,77.0,67.0,74.0,76.5,76.5,67.0,73.5,74.5,75.5,71.0,74.5,75.5,75.5,67.0,72.5,0.7182317495867327,0.7519000000000001,0.315840108827212,0.444196526876883,10.6516677074391,4.946885931701451e-25,4.96371260549645e-24,45.5550268264481,0.163449763474917,0.479289872302128,0.315840108827212,19,15288315,R,II,Body,island,Body-island,chr19:15288314-15288911,True,True,,,,Hyper,Up
cg12161228,0.3814142895539703,NOX4,0.7925,0.7925,0.7925,0.7925,0.8027000000000001,0.8027000000000001,0.8027000000000001,0.8027000000000001,0.1505199322349036,0.1505199322349036,0.1505199322349036,0.1505199322349036,0.8956206415620642,0.8956206415620642,0.8956206415620642,0.8956206415620642,92.5,90.5,73.5,86.5,87.0,85.0,72.0,81.0,73.0,74.0,70.0,73.0,84.0,83.0,72.0,80.0,0.9088679144670188,0.8975750000000002,0.344622362947275,0.455357051795696,13.7707294179108,2.74503807124267e-39,6.19026047207989e-38,78.1418240502482,0.149026062509229,0.493648425456505,0.344622362947275,11,89224506,R,I,1stExon,island,1stExon-island,chr11:89224416-89224718,,True,,,,Hyper,Up
cg18952796,0.5074072153037721,NPTX2,0.5225,0.5225,0.5225,0.5225,0.55955,0.55955,0.55955,0.55955,0.3923088706618803,0.3923088706618803,0.3923088706618803,0.3923088706618803,0.7350410509031199,0.7350410509031199,0.7350410509031199,0.7350410509031199,371.0,367.0,340.0,362.5,374.0,370.0,345.0,365.0,372.0,371.0,349.0,367.0,372.0,369.0,349.0,366.0,0.7475603903375461,0.7633500000000001,0.412387000836983,0.554905619832728,17.3652406219321,1.8030501636965802e-58,1.10762570878988e-56,122.094657218157,0.188339396866521,0.600726397703504,0.412387000836983,7,98246633,R,I,5'UTR,island,5'UTR-island,chr7:98245805-98247759,True,,,,,Hyper,Up
cg05158615,0.3881790704662587,NPY,0.6125,0.6125,0.5924999999999998,0.6125,0.6446000000000001,0.6446000000000001,0.6320999999999999,0.6446000000000001,0.2931829633522384,0.2931829633522384,0.2947138442625321,0.2931829633522384,0.7995038759689923,0.7995038759689923,0.7938461538461538,0.7995038759689923,317.5,317.5,305.0,312.0,318.0,317.0,301.0,313.0,314.0,314.0,292.0,312.0,318.0,317.0,297.0,314.0,0.7843811656801578,0.8388749999999999,0.421661392948521,0.549618970851043,17.1910562910417,1.73979936430846e-57,1.0115845928851e-55,119.837311903456,0.174808843785691,0.596470236734212,0.421661392948521,7,24323559,R,II,TSS1500,island,TSS1500-island,chr7:24323558-24325080,,,,,,Hyper,Up
cg24909660,0.353340125202457,NR1H3,0.7549999999999999,0.81,0.81,0.81,0.7595,0.8133999999999999,0.8133999999999999,0.8133999999999999,0.2258871399615303,0.1711724276862369,0.1711724276862369,0.1711724276862369,0.8655270655270655,0.8987845303867402,0.8987845303867402,0.8987845303867402,145.5,62.0,55.0,60.0,165.5,70.0,62.0,67.0,224.5,114.0,105.0,112.0,176.5,73.0,65.0,70.0,0.9446488561830108,0.8999250000000001,0.342576174915315,0.570138871771466,18.1128441542066,9.474107203521412e-63,7.217180730754441e-61,131.908454960154,0.265626716291186,0.608202891206501,0.342576174915315,11,47276469,R,II,5'UTR,opensea,5'UTR-opensea,,,True,,,,Hyper,Up
cg12702981,0.3985616009400317,NR1I2,0.5225,0.5225,0.4900000000000002,0.4900000000000002,0.5795,0.5795,0.5508000000000001,0.5508000000000001,0.3376481156470446,0.3376481156470446,0.3721558813185678,0.3721558813185678,0.761247947454844,0.761247947454844,0.7393288590604027,0.7393288590604027,371.0,367.0,351.0,368.0,364.0,360.0,348.0,366.0,354.0,351.0,344.0,361.0,359.0,357.0,348.0,365.0,0.755079187330027,0.7907250000000002,0.386340941815146,0.565302241787825,20.1378983901632,9.86076456054554e-75,1.35292172697013e-72,159.396847355424,0.221888071285473,0.608229013100619,0.386340941815146,3,119528656,R,I,Body,shore,Body-shore,chr3:119528920-119529159,,,,,,Hyper,Up
cg06880420,-0.4529622669276349,NR5A2,0.6475,0.6475,0.6475,0.6475,0.678,0.678,0.678,0.678,0.2515079521605629,0.2515079521605629,0.2515079521605629,0.2515079521605629,0.8230652503793627,0.8230652503793627,0.8230652503793627,0.8230652503793627,280.5,280.5,250.5,278.5,277.0,277.0,248.0,275.0,259.0,261.0,238.0,259.0,272.0,272.0,245.0,271.0,0.8722337759291845,0.8403250000000001,-0.453483227674061,0.355722468533559,-23.3586428019674,1.09245376739948e-94,4.08917559688726e-92,205.194710075197,0.758818670910501,0.305335443236441,-0.45348322767406,1,200119987,R,II,Body,shelf,Body-shelf,chr1:200116696-200117204,True,,,,,Hypo,Down
cg13315970,0.4059595788984656,NT5E,0.8599999999999999,0.8599999999999999,0.8525,0.8525,0.8623999999999999,0.8623999999999999,0.8567999999999999,0.8567999999999999,0.1216552506059644,0.1216552506059644,0.1147006974695446,0.1147006974695446,0.9273118279569892,0.9273118279569892,0.9250202429149796,0.9250202429149796,21.5,20.5,25.5,25.5,22.0,21.0,26.0,24.0,31.0,31.0,28.0,26.0,23.0,22.0,26.0,24.0,0.8568762331360315,0.861225,0.388435628428387,0.493514308952475,14.8431585011406,9.67423588428882e-45,2.91214274618664e-43,90.628028055395,0.148238194793909,0.536673823222296,0.388435628428387,6,86159197,F,II,TSS200,shore,TSS200-shore,chr6:86159425-86160395,,,,rs76099537,,Hyper,Up
cg05184519,-0.3724241789145249,NTM,0.7324999999999999,0.7324999999999999,0.7549999999999999,0.7549999999999999,0.7492500000000001,0.7492500000000001,0.7667,0.7667,0.195080111748994,0.195080111748994,0.1913765920900464,0.1913765920900464,0.8649350649350651,0.8649350649350651,0.8737321937321938,0.8737321937321938,184.0,182.0,121.5,140.5,183.0,181.0,124.0,143.0,164.0,165.0,141.5,162.5,179.0,177.0,130.0,148.0,0.8871913827120994,0.8744000000000002,-0.411204618062848,0.453687238079149,-24.6505564532993,6.56778087132378e-103,3.70029938446519e-100,224.065846867408,0.819202454135015,0.407997836072166,-0.411204618062849,11,132080258,F,II,Body,opensea,Body-opensea,,,,,rs34865876,,Hypo,Down
cg25547580,0.4787569417835628,ONECUT2,0.6475,0.6475,0.6000000000000001,0.6475,0.6754,0.6754,0.6400000000000001,0.6754,0.2616414531376861,0.2616414531376861,0.2828427124746189,0.2616414531376861,0.8199089529590289,0.8199089529590289,0.8000000000000002,0.8199089529590289,280.5,280.5,295.5,278.5,279.0,279.0,289.0,277.0,271.0,274.0,277.0,274.0,279.0,279.0,287.0,277.0,0.806724257452141,0.8079750000000002,0.461626927220186,0.562106320192389,24.1397645534203,1.1997489544549e-99,5.70588335978866e-97,216.578552074899,0.151771273774445,0.613398200994632,0.461626927220186,18,55103734,F,I,1stExon,island,1stExon-island,chr18:55103154-55108853,,,,,,Hyper,Up
cg18710784,0.4134293453131063,OPCML,0.7974999999999999,0.7174999999999998,0.7174999999999998,0.7174999999999998,0.80605,0.7371,0.7371,0.7371,0.1546164609606622,0.2015099253138664,0.2015099253138664,0.2015099253138664,0.8968567454798332,0.8583406113537119,0.8583406113537119,0.8583406113537119,82.0,199.5,170.5,194.5,81.0,196.0,167.0,191.0,80.0,175.0,156.0,173.0,82.0,191.0,162.0,187.0,0.868421052631579,0.8330749999999999,0.367406690215914,0.444992947804712,13.9879050875291,2.26434071549094e-40,5.42507304475315e-39,80.6224041377104,0.118409223168343,0.485815913384258,0.367406690215915,11,132813563,R,II,TSS1500,island,TSS1500-island,chr11:132813562-132814395,,,,,,Hyper,Up
cg07974511,0.4344037480333176,OTX1,0.6124999999999998,0.4649999999999998,0.4649999999999998,0.4649999999999998,0.6498499999999999,0.519,0.519,0.519,0.2746930104680496,0.4221670285562339,0.4221670285562339,0.4221670285562339,0.806015503875969,0.7085324232081912,0.7085324232081912,0.7085324232081912,319.5,377.0,358.0,372.0,314.0,377.0,357.0,372.0,291.0,379.0,361.0,374.0,309.0,378.0,360.0,374.0,0.8905241827974192,0.8234999999999999,0.365093202314807,0.624103815535298,17.8410448580628,3.48548409247477e-61,2.45556667714075e-59,128.317644520121,0.299576524588803,0.66466972690361,0.365093202314807,2,63283013,F,I,Body,island,Body-island,chr2:63282514-63283122,,True,,rs61742369,,Hyper,Up
cg13023623,0.4054824709789184,OTX2,0.7949999999999999,0.7949999999999999,0.7475,0.7475,0.8037,0.8037,0.76325,0.76325,0.1569235482647522,0.1569235482647522,0.1796002505566181,0.1796002505566181,0.8954874651810585,0.8954874651810585,0.8735336194563662,0.8735336194563662,87.5,85.5,136.0,154.0,85.0,83.0,134.0,151.0,86.0,88.0,116.0,128.0,85.0,84.0,132.0,150.0,0.814616328054178,0.8790749999999999,0.323527058684016,0.657583348007742,20.9201214591523,1.71682335850233e-79,2.9590416442387496e-77,170.317442609481,0.370003740288615,0.693530798972632,0.323527058684017,14,57276257,R,I,5'UTR,island,5'UTR-island,chr14:57274607-57276840,,,,,,Hyper,Up
cg12425861,0.3605325429068873,PACS2,0.835,0.835,0.835,0.835,0.84,0.84,0.84,0.84,0.1312440474840669,0.1312440474840669,0.1312440474840669,0.1312440474840669,0.9155313351498636,0.9155313351498636,0.9155313351498636,0.9155313351498636,45.0,44.0,38.0,42.0,44.0,43.5,38.5,41.5,35.5,36.5,41.5,36.5,44.5,45.5,39.5,43.5,0.8751133152029007,0.8359500000000002,0.296557865057085,0.334260625852881,11.4199100005233,2.66563035377469e-28,3.23604419754863e-27,53.0163693574032,0.0706536346910272,0.367211499748112,0.296557865057085,14,105830606,R,II,Body,island,Body-island,chr14:105830605-105830846,,,,,,Hyper,Up
cg04436818,0.382877971101449,PAX2,0.51,0.51,0.51,0.51,0.546,0.546,0.546,0.546,0.41,0.41,0.41,0.41,0.7231788079470199,0.7231788079470199,0.7231788079470199,0.7231788079470199,375.5,371.5,346.5,366.5,376.0,372.0,353.0,368.0,377.0,375.0,356.0,371.0,376.0,373.0,352.0,368.0,0.8162960592971791,0.8630249999999998,0.413241275142035,0.471237923689002,16.624994864226,2.54161129941202e-54,1.2570396870534601e-52,112.582067690223,0.10391234578497,0.517153620927006,0.413241275142035,10,102589545,F,II,3'UTR,shore,3'UTR-shore,chr10:102590122-102590402,,,,,,Hyper,Up
cg15133719,0.3742528582947317,PAX3,0.5549999999999999,0.5549999999999999,0.5549999999999999,0.5549999999999999,0.6031,0.6031,0.6031,0.6031,0.3191002977121771,0.3191002977121771,0.3191002977121771,0.3191002977121771,0.7756913183279742,0.7756913183279742,0.7756913183279742,0.7756913183279742,355.5,352.0,321.5,345.0,354.0,351.0,318.0,344.0,340.0,340.0,311.0,336.0,349.0,346.0,315.0,342.0,0.845518050445262,0.8481500000000001,0.379133910080251,0.573229080060619,17.8640827277948,2.57027964680402e-61,1.82020752640722e-59,128.621009207569,0.236221159989285,0.615355070069535,0.37913391008025,2,223163804,R,II,TSS200,island,TSS200-island,chr2:223162946-223163912,True,,,,,Hyper,Up
cg13482308,0.3841783928997791,PAX5,0.7275,0.7275,0.6299999999999999,0.6299999999999999,0.7458,0.7458,0.6612,0.6612,0.1940521837032502,0.1940521837032502,0.2729468812791236,0.2729468812791236,0.8634442836468885,0.8634442836468885,0.8112883435582823,0.8112883435582823,190.5,188.5,268.0,301.0,188.0,186.0,268.5,301.5,159.0,161.0,268.5,292.5,184.0,182.0,269.5,299.5,0.7626513091238735,0.7776500000000001,0.369992825103917,0.476861767360226,17.2479274627576,8.310046796723331e-58,4.921041731635778e-56,120.573081334792,0.147979256156745,0.517972081260662,0.369992825103916,9,37002685,R,I,Body,island,Body-island,chr9:37002489-37002957,,,,,,Hyper,Up
cg18372607,0.4036397594747996,PAX6,0.6699999999999999,0.6699999999999999,0.6800000000000002,0.6699999999999999,0.6952,0.6952,0.7040000000000001,0.6952,0.2418677324489564,0.2418677324489564,0.2332380757938119,0.2418677324489564,0.8325748502994013,0.8325748502994013,0.8380952380952381,0.8325748502994013,262.0,261.5,221.0,258.5,257.0,259.0,220.0,256.0,246.0,247.0,213.0,243.0,254.0,255.0,219.0,252.0,0.7571855169839491,0.780175,0.356956316803771,0.529967991564901,17.125235554664,4.08537880579993e-57,2.33376881869796e-55,118.987289211371,0.212673487739327,0.569629804543098,0.356956316803771,11,31827084,F,I,Body,shore,Body-shore,chr11:31827696-31827921,,,,,,Hyper,Up
cg04415798,0.3587599201893217,PAX9,0.6025,0.6025,0.5975000000000001,0.6025,0.63225,0.63225,0.6314000000000001,0.63225,0.3138570534494963,0.3138570534494963,0.3069303666957702,0.3138570534494963,0.7890795631825273,0.7890795631825273,0.7904851330203443,0.7890795631825273,330.5,329.5,299.0,323.5,330.0,329.0,302.0,325.0,335.0,335.0,305.0,332.0,332.0,331.0,302.0,326.0,0.7547325761211539,0.7930999999999999,0.274452118917704,0.699415558977625,17.2784500694395,5.58679472904476e-58,3.33844901447038e-56,120.968469743748,0.455458119939667,0.72991023885737,0.274452118917703,14,37128586,F,I,5'UTR,shore,5'UTR-shore,chr14:37126786-37128274,,,,,,Hyper,Up
cg26026748,-0.4384197575657546,PBX1,0.7649999999999999,0.7649999999999999,0.7475,0.7649999999999999,0.7755,0.7755,0.7634000000000001,0.7755,0.185,0.185,0.1787631114072475,0.185,0.8787535410764873,0.8787535410764873,0.8737052932761088,0.8787535410764873,135.5,134.5,136.0,129.5,133.5,133.5,133.0,129.5,143.5,147.5,114.0,147.5,131.5,132.5,131.0,130.5,0.6841572015144244,0.6266999999999999,-0.318863918241127,0.191031163006657,-20.9679240555622,8.74644991775764e-80,1.5310221050853e-77,170.989570015468,0.474465756998769,0.155601838757643,-0.318863918241126,1,164629875,F,II,Body,opensea,Body-opensea,,,True,,,,Hypo,Down
cg26444528,0.4216591455380172,PCDH17,0.5325,0.5325,0.5325,0.5325,0.58275,0.58275,0.58275,0.58275,0.3435931460317566,0.3435931460317566,0.3435931460317566,0.3435931460317566,0.7605220228384992,0.7605220228384992,0.7605220228384992,0.7605220228384992,364.5,359.5,334.0,355.5,362.5,358.5,331.0,354.5,358.5,354.5,326.0,349.5,360.5,358.5,328.0,351.5,0.6829040686823442,0.7022999999999999,0.384058862358559,0.579677595789986,26.4646290408467,1.3797657896845499e-114,1.45782384154806e-111,250.873564017339,0.238291940360156,0.622350802718715,0.384058862358559,13,58207859,R,I,1stExon,island,1stExon-island,chr13:58206526-58208930,,,high-CpG:57105859-57105866,,,Hyper,Up
cg27360326,0.3896885198692503,PCDH8,0.6575,0.6575,0.6600000000000001,0.6575,0.67445,0.67445,0.684,0.67445,0.2888014023511658,0.2888014023511658,0.26,0.2888014023511658,0.813815987933635,0.813815987933635,0.8240963855421687,0.813815987933635,274.5,272.5,241.0,270.0,280.5,280.5,242.0,278.5,311.5,312.5,248.0,310.5,291.5,292.5,244.0,292.5,0.7354023356262998,0.7576000000000002,0.368290887857305,0.392912982402048,14.7101153688653,4.739009001943251e-44,1.3769841018878598e-42,89.0474522637607,0.065543304306666,0.433834192163971,0.368290887857305,13,53422691,R,I,1stExon,island,1stExon-island,chr13:53419897-53422872,True,True,,,,Hyper,Up
cg16294013,0.3789019489282609,PDE4B,0.7974999999999999,0.7974999999999999,0.7974999999999999,0.7974999999999999,0.80775,0.80775,0.80775,0.80775,0.1432000349161968,0.1432000349161968,0.1432000349161968,0.1432000349161968,0.8987482614742699,0.8987482614742699,0.8987482614742699,0.8987482614742699,82.0,80.5,68.0,77.5,78.0,78.0,68.0,75.0,63.0,64.0,62.0,63.0,74.0,74.0,66.0,71.0,0.9039087079400628,0.87685,0.376388808887656,0.442948549489539,15.6910174544387,3.1831506877946e-49,1.21912529851459e-47,100.89821185452,0.108380719367177,0.484769528254834,0.376388808887657,1,66258022,R,II,TSS200,shore,TSS200-shore,chr1:66258440-66258918,,,,,,Hyper,Up
cg15215348,0.4293559190155941,PDE4C,0.8399999999999999,0.855,0.8725,0.855,0.84,0.855,0.8725,0.855,0.16,0.145,0.1274999999999999,0.145,0.9130434782608696,0.921832884097035,0.931909212283044,0.921832884097035,41.0,23.0,14.5,22.0,44.0,25.5,16.0,25.5,91.0,67.0,39.0,66.0,48.0,30.0,17.0,30.0,0.8105369807497467,0.9215,0.344120185824089,0.754755913775948,25.1941583116127,2.14843292149801e-106,1.47120597884477e-103,232.066690226845,0.448871304154537,0.792991489978624,0.344120185824088,19,18344520,R,I,5'UTR,shore,5'UTR-shore,chr19:18343496-18344196,,,,,,Hyper,Up
cg00920139,0.3599218392607777,PDLIM2,0.5549999999999999,0.48,0.3325,0.48,0.5711999999999999,0.5412,0.44175,0.5412,0.4069705149024927,0.3847076812334269,0.4765041972532876,0.3847076812334269,0.7346623794212218,0.7313513513513514,0.6630393996247655,0.7313513513513514,355.5,373.0,379.0,369.0,368.0,373.0,373.0,369.0,376.0,369.0,368.0,364.5,373.0,371.0,369.0,367.0,0.7513997760358342,0.6931999999999999,0.385792331909762,0.701202326247223,22.5929121707934,7.26701080892821e-90,2.16209443352093e-87,194.12453379833,0.358275808994101,0.744068140903864,0.385792331909762,8,22455473,R,II,3'UTR,shore,3'UTR-shore,chr8:22456091-22456508,,True,,,,Hyper,Up
cg25581330,-0.3638090318920233,PDLIM3,0.7250000000000001,0.7250000000000001,0.69,0.7250000000000001,0.7343999999999999,0.7343999999999999,0.7110000000000001,0.7343999999999999,0.2383799488212043,0.2383799488212043,0.2325940669922601,0.2383799488212043,0.8514782608695651,0.8514782608695651,0.8414201183431954,0.8514782608695651,194.0,192.0,211.0,187.5,201.0,201.0,212.5,196.0,240.0,240.0,211.5,237.0,212.0,212.0,212.5,209.0,0.7100197301765051,0.8000250000000002,-0.356736400637884,0.281359633661005,-17.5718737125959,1.20730788895343e-59,7.90685090879611e-58,124.787125045282,0.598458656450235,0.241722255812351,-0.356736400637884,4,186434993,F,II,Body,opensea,Body-opensea,,,True,,,,Hypo,Down
cg18877506,0.3907847842375883,PDPN,0.635,0.635,0.4475,0.6124999999999998,0.6644,0.6644,0.4644,0.6426,0.2728094573140748,0.2728094573140748,0.5210146351111454,0.2999270744697784,0.8127217125382263,0.8127217125382263,0.6416580310880828,0.7970232558139535,302.0,302.0,360.5,313.5,299.0,299.0,369.0,316.0,289.0,291.0,374.0,319.0,295.0,295.0,372.0,316.0,0.7745160774276116,0.8900999999999999,0.394856994878971,0.416188007553577,15.6060316471343,9.09133890940512e-49,3.39366388808184e-47,99.8538303051382,0.0652040121056036,0.460061006984574,0.394856994878971,1,13910555,R,II,TSS1500,island,TSS1500-island,chr1:13910137-13910868,True,,,,,Hyper,Up
cg26299169,0.379490269668749,PDX1,0.815,0.815,0.815,0.815,0.8225,0.8225,0.8225,0.8225,0.1386542462386205,0.1386542462386205,0.1386542462386205,0.1386542462386205,0.90633608815427,0.90633608815427,0.90633608815427,0.90633608815427,58.5,57.5,49.0,54.5,60.0,59.0,51.0,56.0,55.0,55.0,55.0,54.0,59.0,58.0,50.0,56.0,0.7768090438863113,0.7935749999999999,0.371376109832305,0.521771639482635,18.0975180686919,1.16176187295515e-62,8.807845336278551e-61,131.70530240168,0.19165954185392,0.563035651686225,0.371376109832305,13,28498956,F,I,3'UTR,island,3'UTR-island,chr13:28498226-28499046,,,,,,Hyper,Up
cg04127342,0.4123518332086957,PENK,0.6875,0.6875,0.6950000000000001,0.6875,0.7061,0.7061,0.7130000000000001,0.7061,0.24587852691929,0.24587852691929,0.238799078725191,0.24587852691929,0.8368592592592592,0.8368592592592592,0.8412979351032449,0.8368592592592592,238.5,238.0,201.5,235.0,241.0,241.0,208.0,238.0,251.0,253.0,225.0,250.0,244.0,244.0,214.0,241.0,0.8024049485415666,0.8225,0.387232880407288,0.528369444220385,17.8186923787713,4.68310056930452e-61,3.27630643515378e-59,128.02348328357,0.184162439413908,0.571395319821195,0.387232880407287,8,57358130,R,II,Body,island,Body-island,chr8:57358126-57359415,True,,,,,Hyper,Up
cg04142864,0.386685484773392,PHLDB1,0.71,0.71,0.71,0.71,0.731,0.731,0.731,0.731,0.2051828452868319,0.2051828452868319,0.2051828452868319,0.2051828452868319,0.8549707602339182,0.8549707602339182,0.8549707602339182,0.8549707602339182,213.5,212.5,183.0,208.0,208.0,208.0,180.5,204.0,178.0,181.0,162.5,179.0,204.0,204.0,176.5,199.0,0.8771929824561402,0.8685999999999998,0.28905516749006,0.734572718559719,14.5791629325172,2.24516996079423e-43,6.28936150085208e-42,87.5002241794167,0.477634791901888,0.766689959391948,0.28905516749006,11,118480576,F,II,5'UTR,island,5'UTR-island,chr11:118478235-118481896,True,,,,,Hyper,Up
cg18722841,0.3683252937253692,PHOX2A,0.6575,0.6575,0.6575,0.6575,0.68175,0.68175,0.68175,0.68175,0.2623094546523247,0.2623094546523247,0.2623094546523247,0.2623094546523247,0.8226244343891402,0.8226244343891402,0.8226244343891402,0.8226244343891402,274.5,272.5,244.0,270.0,273.0,273.0,244.0,271.0,274.0,277.0,256.0,277.0,273.0,273.0,246.0,272.0,0.7791553351463765,0.7858999999999998,0.357658061365788,0.447218394136464,14.6484582908352,9.8678342572173e-44,2.8174406361932698e-42,88.3179038090048,0.129300117366874,0.486958178732662,0.357658061365788,11,71954982,R,II,1stExon,island,1stExon-island,chr11:71954816-71955659,True,,,,,Hyper,Up
