Unnamed: 0,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10
cg19370054,0.391032744605406,0.459498515076782,16.9048582175794,8.38412329533153e-56,4.97382064831026e-54,115.999962370532,0.109765858103857,0.500798602709264,0.391032744605406,2,98964186,F,II,CNGA3,5'UTR,island,5'UTR-island,chr2:98962873-98964187,,True,,,
cg24749089,-0.352747441604525,0.525539475866131,-19.4485364095898,1.78514146843125e-70,2.32055108593471e-68,149.644635960556,0.841030446110178,0.488283004505653,-0.352747441604525,2,153322823,R,II,FMNL2,Body,opensea,Body-opensea,,,True,,,
cg01009664,0.431725922514328,0.628574244664708,22.3989066171175,1.82958759566755e-88,5.9139176473465e-86,190.919097010731,0.242446340932791,0.67417226344712,0.431725922514328,3,129693613,F,II,TRH,5'UTR,island,5'UTR-island,chr3:129693127-129694841,,True,,rs5656,
cg02534363,0.35948779160401,0.63895450623998,18.3077442043605,8.832710003808669e-64,8.0963418927881e-62,134.290533758444,0.317435088131223,0.676922879735235,0.359487791604012,3,47050950,R,II,NBEAL2,3'UTR,island,3'UTR-island,chr3:47050486-47051609,,True,,,
cg08047457,0.329643841343252,0.455803870314331,12.8513231379776,8.555275261981451e-35,1.5445023415352898e-33,67.8863841466003,0.160976344798343,0.490620186141596,0.329643841343253,3,50378413,R,II,RASSF1,TSS200,island,TSS200-island,chr3:50377803-50378540,True,,,,
cg13590228,-0.364070565722345,0.57399183250751,-18.8260639991558,8.42767742724537e-67,9.07208578751719e-65,141.217502658684,0.899610001400753,0.535539435678408,-0.364070565722345,3,150477925,R,II,SIAH2,Body,shore,Body-shore,chr3:150479734-150481888,,,,,
cg14777768,0.415471073068591,0.538914842134833,18.9927936022465,8.84026451740113e-68,1.00225997004228e-65,143.463481439597,0.167324983525172,0.582796056593763,0.415471073068591,3,170746265,F,II,SLC2A2,TSS1500,island,TSS1500-island,chr3:170746072-170746292,True,True,,,
cg15000071,-0.360438922698031,0.382082680937085,-25.2858347014876,1.01780391851456e-106,8.40758972121414e-104,232.81435213699,0.704452773597346,0.344013850899315,-0.360438922698031,3,134889493,F,II,EPHB1,Body,opensea,Body-opensea,,,True,,,
cg15540820,0.386713974552532,0.543620116360629,19.5092341984855,7.77729338827764e-71,1.02626203011026e-68,150.472362099657,0.197750089682185,0.584464064234717,0.386713974552532,3,27765283,F,II,EOMES,TSS1500,island,TSS1500-island,chr3:27765196-27765675,,,,rs72537449,
cg15873301,0.363811526367979,0.529538217467398,12.7186716283512,3.61539011937043e-34,6.28564840039016e-33,66.4549218901158,0.204151728715812,0.567963255083791,0.363811526367979,3,12045459,R,II,SYN2,TSS1500,shore,TSS1500-shore,chr3:12045652-12046627,True,,,,
cg16428251,0.347808890056943,0.426452310844691,16.4885689107263,1.69703360639523e-53,8.89288366446645e-52,110.713765628416,0.115378292321852,0.463187182378795,0.347808890056942,3,137483479,R,II,SOX14,TSS200,island,TSS200-island,chr3:137482964-137484454,,,,,
cg17152757,0.346526673672252,0.404302519058367,16.75679412328,5.5862294358811096e-55,3.1697633801324702e-53,114.111929310496,0.0943752918189151,0.440901965491167,0.346526673672252,3,172166258,R,II,GHSR,TSS200,island,TSS200-island,chr3:172165372-172166738,,,,,
cg17578639,-0.394623355037586,0.324229821337276,-23.7808973193648,3.83639619851972e-97,1.94277327490835e-94,210.835537592259,0.677173855730443,0.282550500692857,-0.394623355037586,3,176862949,R,II,TBL1XR1,5'UTR,opensea,5'UTR-opensea,,,,low-CpG:178344951-178345723,,
cg21646032,-0.374349783098601,0.527915076996022,-17.4840351569994,4.64461092508992e-59,3.31411057677133e-57,123.4655862871,0.86272679311567,0.488377010017069,-0.374349783098602,3,25623905,F,II,RARB,Body,opensea,Body-opensea,,True,True,,,
cg01114088,0.388458427007049,0.480207211936884,13.8923078670445,7.45121539408126e-40,1.80592611708391e-38,79.4639800719962,0.132776978344063,0.521235405351112,0.388458427007049,4,5021111,R,II,CYTL1,1stExon,island,1stExon-island,chr4:5021003-5021329,,True,,,
cg02196651,-0.367954723837661,0.215072661863886,-29.1875656789763,6.852325529461911e-132,2.3022496024082498e-128,290.58993615444,0.544164751947907,0.176210028110245,-0.367954723837661,4,54457842,F,II,LNX1,TSS200,opensea,TSS200-opensea,,,True,,rs7691817,
cg06274159,0.401158337553033,0.508106478601852,15.5187839419993,3.03521377715562e-48,1.18300546348435e-46,98.6776018333331,0.149317673329701,0.550476010882734,0.401158337553033,4,188916867,R,II,ZFP42,TSS200,island,TSS200-island,chr4:188916605-188916876,,,,,
cg06482428,0.36210515225015,0.479111256351471,16.7533709813574,5.83602893909378e-55,3.30828233598012e-53,114.06838087189,0.155250917934482,0.517356070184633,0.362105152250151,4,21950173,F,II,KCNIP4,5'UTR,island,5'UTR-island,chr4:21950085-21950346,True,,,,
cg10019467,-0.359701387622742,0.418238606654242,-19.0619290530304,3.46224298368737e-68,4.00455790585912e-66,144.397242854162,0.739949061202222,0.38024767357948,-0.359701387622741,4,40632788,F,II,RBM47,TSS1500,shore,TSS1500-shore,chr4:40631740-40632587,,,low-CpG:40327532-40327627,,
cg13870520,0.334536290325552,0.70424211668272,21.9792468656201,7.42027513539619e-86,2.11483893785492e-83,184.934216576881,0.405038872751102,0.739575163076654,0.334536290325552,4,77131705,R,II,SCARB2,Body,shelf,Body-shelf,chr4:77134566-77135377,,,,,
cg19974227,0.3807973157411,0.551898973907373,14.5307921515081,4.4200156723450596e-43,1.28350525740115e-41,86.8514180198475,0.211320700502974,0.592118016244074,0.3807973157411,4,3371876,R,II,RGS12,Body,shelf,Body-shelf,chr4:3374733-3374998,True,True,,,
cg21739530,0.35475443654399,0.506489253642605,17.7457215526016,1.50719790003343e-60,1.1724067013127401e-58,126.879094029078,0.189203263205508,0.543957699749498,0.35475443654399,4,174186068,F,II,GALNT7,Body,opensea,Body-opensea,,,True,,,
cg21899596,0.396923577969035,0.583852940596106,15.0269953368939,1.19443111146373e-45,4.01924228589808e-44,92.7331601703106,0.228851628165373,0.625775206134408,0.396923577969035,4,57522493,R,II,HOPX,1stExon,island,1stExon-island,chr4:57521621-57522703,True,,high-CpG:57216994-57217416,,
cg23750206,0.344920918440175,0.629044257800518,18.1204383674567,1.06749697695629e-62,9.248817101117461e-61,131.808661465943,0.320553189173125,0.665474107613301,0.344920918440176,4,7878384,F,II,AFAP1,5'UTR,opensea,5'UTR-opensea,,,True,,,
cg25581330,-0.327862050261402,0.317218387780049,-15.4845943083284,4.61466333473041e-48,1.78368989205918e-46,98.2607513362213,0.610452311384629,0.282590261123227,-0.327862050261402,4,186434993,F,II,PDLIM3,Body,opensea,Body-opensea,,,True,,,
cg26043257,0.350562371184804,0.416871840935597,14.318507342126,5.3483980177476097e-42,1.4626573024664399e-40,84.3721311182463,0.103335158392783,0.453897529577587,0.350562371184804,4,15780238,F,II,CD38,1stExon,island,1stExon-island,chr4:15779998-15780729,,True,,,rs78580781
cg00489401,0.325396475323186,0.653248904204692,16.2498339672814,3.45681398312863e-52,1.67598160397503e-50,107.713760520104,0.36222014649991,0.687616621823096,0.325396475323187,5,180075875,F,II,FLT4,Body,island,Body-island,chr5:180075688-180076906,,,,,
cg02792792,0.362416810493414,0.402215417478634,15.4800627507952,4.877969044654e-48,1.8837974619617602e-46,98.2055408087531,0.0780763375317156,0.44049314802513,0.362416810493414,5,115152420,R,II,CDO1,TSS200,island,TSS200-island,chr5:115151348-115152713,,,,,
cg04306063,0.389335246516594,0.464672139908889,16.1240160709626,1.67661014505556e-51,7.840486039685699e-50,106.14222003578,0.116457694709779,0.505792941226372,0.389335246516593,5,76249502,R,II,CRHBP,Body,island,Body-island,chr5:76249435-76250528,,True,,,
cg07100000,0.37913884877049,0.458893656166161,14.4890186052379,7.23213097482382e-43,2.0742437866066998e-41,86.3617581591995,0.119798685805138,0.498937534575629,0.379138848770491,5,170877840,F,II,FGF18,Body,island,Body-island,chr5:170877798-170878210,,,,,
cg08351336,0.353457659844076,0.393640076995379,14.940856775906,3.36256721802129e-45,1.1026165890775099e-43,91.7035945197338,0.0775139003258466,0.430971560169922,0.353457659844076,5,71014820,F,II,CARTPT,TSS200,shore,TSS200-shore,chr5:71014917-71015715,,,,rs17358216,
cg08578734,0.399724826103878,0.478602627119181,13.1797430915229,2.3112405876408398e-36,4.5753423949547505e-35,71.4739470423828,0.121095928716162,0.52082075482004,0.399724826103879,5,152870490,R,II,GRIA1,1stExon,opensea,1stExon-opensea,,,True,,,
cg09651145,0.384118510010471,0.462239286669661,14.7815529347854,2.25922425972019e-44,7.054675074454249e-43,89.8088821786432,0.118690596817599,0.502809106828071,0.384118510010472,5,148651144,R,II,AFAP1L1,TSS1500,island,TSS1500-island,chr5:148650920-148651772,True,,,,
cg12290311,0.38020015640819,0.747117325610589,21.4701972321891,1.03386000863251e-82,2.49482986337273e-80,177.719762512079,0.407073140778095,0.787273297186285,0.38020015640819,5,39424119,F,II,DAB2,5'UTR,shore,5'UTR-shore,chr5:39424892-39425320,,,,rs60805730,
cg21877464,0.318642441863502,0.671245622056392,19.8793054231742,4.8007468248413404e-73,7.09292581622013e-71,155.540899460054,0.386257550457126,0.704899992320627,0.318642441863501,5,151056339,R,II,SPARC,5'UTR,opensea,5'UTR-opensea,,,True,,,
cg26573704,0.38962021208279,0.415210661809547,13.1733059457541,2.4822138060824497e-36,4.90380023814853e-35,71.4030413433946,0.0667413485310074,0.456361560613797,0.38962021208279,5,33892223,R,II,ADAMTS12,TSS200,island,TSS200-island,chr5:33892191-33892403,True,,high-CpG:33927847-33928066,,
cg06733419,0.351570016138914,0.412396106202128,15.231736030061,1.00619544288496e-46,3.59677556678121e-45,95.1943510093542,0.0979582041273236,0.449528220266238,0.351570016138914,6,85473344,R,II,TBX18,Body,island,Body-island,chr6:85472702-85474132,True,,,,
cg07979401,0.368862757736341,0.475142535705965,13.1733872375833,2.4799780651746897e-36,4.899660384108e-35,71.4039366344119,0.14523831642717,0.514101074163511,0.368862757736341,6,33739406,R,II,LEMD2,3'UTR,island,3'UTR-island,chr6:33739405-33739736,,True,,,
cg11934419,0.300222192768193,0.599531321382989,16.4069096477265,4.77051079430429e-53,2.43914527618643e-51,109.684979351969,0.33101798942402,0.631240182192214,0.300222192768194,6,112575850,R,II,LAMA4,TSS200,shore,TSS200-shore,chr6:112575091-112575483,,,low-CpG:112682038-112682667,,
cg13315970,0.385290333988672,0.463755552340081,14.247284776506,1.22832521190887e-41,3.29192664170268e-40,83.5454151777806,0.119158804188415,0.504449138177087,0.385290333988672,6,86159197,F,II,NT5E,TSS200,shore,TSS200-shore,chr6:86159425-86160395,,,,rs76099537,
cg15925365,0.355466415020004,0.657839444989597,15.2339021101679,9.80098394267124e-47,3.5052812786573004e-45,95.2204941235383,0.339916673803167,0.69538308882317,0.355466415020003,6,52858998,F,II,GSTA4,Body,shore,Body-shore,chr6:52859565-52859767,,True,,,
cg20624391,0.337291822031756,0.438995399253753,12.4075955774001,1.01985741486636e-32,1.6287699524777301e-31,63.1386056780978,0.137327657301756,0.474619479333512,0.337291822031755,6,105584149,R,II,BVES,5'UTR,island,5'UTR-island,chr6:105584148-105585621,,,,,
cg22871253,-0.377104485993685,0.317104063985681,-27.9091536214376,1.30411959120309e-123,2.8303445189949303e-120,271.586564282363,0.654379536851943,0.277275050858258,-0.377104485993685,6,159238744,R,II,EZR,Body,shore,Body-shore,chr6:159239081-159240775,,,,,
cg23165899,0.383390897255855,0.444031390916073,14.0961983054971,7.10562579522864e-41,1.81720542001668e-39,81.8002733862652,0.101133464831063,0.484524362086916,0.383390897255853,6,19837095,R,II,ID4,TSS1500,island,TSS1500-island,chr6:19837014-19837228,True,,,,
cg24067911,-0.35590048379364,0.550144304671934,-15.4633274353054,5.98692028227842e-48,2.2980881962361102e-46,98.0017254969936,0.868455299166022,0.512554815372381,-0.355900483793641,6,16729610,F,II,ATXN1,5'UTR,opensea,5'UTR-opensea,,,True,,,
cg00029246,-0.373907252446167,0.454472600959378,-16.2465631507806,3.60196430192895e-52,1.74466089046301e-50,107.672822148869,0.788888525619096,0.414981273172929,-0.373907252446166,7,137223417,F,II,DGKI,Body,opensea,Body-opensea,,,True,,,
cg00735923,0.44321173671872,0.575475777797984,20.2625718488893,2.37955492432298e-75,3.95182548316034e-73,160.828391072488,0.179075168328207,0.622286905046928,0.443211736718721,7,117119963,R,II,CFTR,TSS200,opensea,TSS200-opensea,,,,low-CpG:116906174-116907321,,
cg00764217,0.37883805572651,0.63064172836406,19.3920890388389,3.86230458563229e-70,4.9507207201454005e-68,148.875802723335,0.291815781894058,0.670653837620568,0.37883805572651,7,116660240,R,II,ST7,Body,opensea,Body-opensea,,,True,,,
cg01158680,0.394756409988252,0.464076598754964,16.9711804310612,3.5753961497347497e-56,2.16631684175536e-54,116.848430521418,0.11101356240592,0.505769972394172,0.394756409988253,7,79083997,R,II,MAGI2,TSS1500,shore,TSS1500-shore,chr7:79082174-79082427,,,,,
cg01556466,-0.355567576938452,0.524142125382937,-19.8293695545312,9.558400674267431e-73,1.3875240748514799e-70,154.85481154246,0.842155373970585,0.486587797032135,-0.35556757693845,7,31146260,F,II,ADCYAP1R1,Body,opensea,Body-opensea,,,,,,
cg05158615,0.377358600508464,0.50805134885566,15.9021320952103,2.67137390154607e-50,1.1710343353133e-48,103.387111971548,0.170548600535729,0.547907201044194,0.377358600508465,7,24323559,R,II,NPY,TSS1500,island,TSS1500-island,chr7:24323558-24325080,,,,,
cg06556244,0.323201877365973,0.674029486665576,15.2143967638869,1.24166907936012e-46,4.4154692622635104e-45,94.9851563197567,0.384963537920279,0.708165415286251,0.323201877365972,7,143089459,F,II,EPHA1,Body,opensea,Body-opensea,,True,True,,,
cg06896909,0.331532692255339,0.669602506555292,20.0729558032761,3.30229164349727e-74,5.18135045384292e-72,158.207742299921,0.373085626740404,0.704618318995744,0.33153269225534,7,19813297,R,II,TMEM196,TSS1500,shore,TSS1500-shore,chr7:19812569-19813005,,,,,
cg07317062,0.399969768855326,0.495725050265126,17.5293390523405,2.57018428974772e-59,1.8597510758410598e-57,124.054788754464,0.137999279468678,0.537969048324003,0.399969768855326,7,27170388,R,II,HOXA4,5'UTR,island,5'UTR-island,chr7:27169572-27170638,True,True,,,
cg07469637,0.384329691049917,0.554759009490006,13.9335457889194,4.6404105659529294e-40,1.13578891843323e-38,79.934751676561,0.211021443112777,0.595351134162694,0.384329691049917,7,92466386,F,II,CDK6,TSS1500,island,TSS1500-island,chr7:92462201-92466387,,,high-CpG:92303787-92304341,,
cg08991965,-0.350079766895995,0.532320328558703,-17.940192379998,1.16160116069863e-61,9.55477112926829e-60,129.431434233499,0.845425378501637,0.495345611605643,-0.350079766895994,7,136928644,F,II,PTN,Body,opensea,Body-opensea,,,,,rs61521664,
cg09420439,0.367436473865753,0.38179963648488,13.1949287747197,1.952937469385e-36,3.88298287556905e-35,71.6413108829007,0.0531710598588817,0.420607533724634,0.367436473865752,7,27136424,R,II,HOXA1,TSS1500,island,TSS1500-island,chr7:27135342-27136736,,True,,,
cg14419740,0.373346261573257,0.432119495280616,14.4783225500856,8.20276174504631e-43,2.34569850966043e-41,86.2365213306392,0.0982053107723998,0.471551572345657,0.373346261573257,7,157483335,F,II,PTPRN2,Body,island,Body-island,chr7:157476886-157486719,,,,,
cg16260298,0.379539510809335,0.410534308395851,13.6850470839613,7.94410136205394e-39,1.81355540175675e-37,77.1115484060135,0.0710809931101987,0.450620503919533,0.379539510809334,7,116140342,F,II,CAV2,Body,island,Body-island,chr7:116139774-116140352,True,,,,
cg17437939,0.424010961420512,0.572426772179213,18.5371725206344,4.10857136906072e-65,4.0577077664703203e-63,137.346167498228,0.193198990953676,0.617209952374188,0.424010961420512,7,97361252,R,II,TAC1,TSS200,island,TSS200-island,chr7:97361132-97363018,,,,,
cg18091615,0.326750194165009,0.762491028817199,19.1276184834424,1.4189742200202e-68,1.67619327910567e-66,145.285775699314,0.470251529316809,0.797001723481817,0.326750194165009,7,137675881,R,II,CREB3L2,Body,opensea,Body-opensea,,,True,,,
cg18451588,0.348087136587333,0.538908712622927,12.5716998728119,1.7639161949087e-33,2.95075661545118e-32,64.8809463303831,0.227585835405493,0.575672971992825,0.348087136587332,7,29606289,F,II,PRR15,Body,island,Body-island,chr7:29605827-29606290,,,,,
cg21179088,0.360101763637156,0.591304223759744,15.4384937788423,8.11180810707791e-48,3.0882850171880202e-46,97.6995163275648,0.269235680102242,0.629337443739399,0.360101763637157,7,54612333,R,II,VSTM2A,Body,island,Body-island,chr7:54612324-54612558,,,,,
cg21959598,-0.404096233651405,0.45769261382835,-23.3376262760984,2.40577180486225e-94,1.05606128650122e-91,204.41561728237,0.819109020554775,0.415012786903371,-0.404096233651405,7,55637719,F,II,VOPP1,Body,shore,Body-shore,chr7:55639277-55640599,,True,,,
cg00920139,0.316737802836481,0.696427527285542,16.986374782056,2.9405194301805396e-56,1.7866045892778302e-54,117.043052317012,0.413142930591342,0.729880733427822,0.31673780283648,8,22455473,R,II,PDLIM2,3'UTR,shore,3'UTR-shore,chr8:22456091-22456508,,True,,,
cg03348397,0.402456380688495,0.507543193101993,17.0632351228648,1.09238080786923e-56,6.814849167749789e-55,118.028897870341,0.147593441385091,0.550049822073587,0.402456380688496,8,54789648,R,II,RGS20,Body,island,Body-island,chr8:54789581-54790665,,,,,
cg04127342,0.387852388021428,0.535953105665417,19.6215506299742,1.66704228369873e-71,2.28341009317918e-69,152.006709468279,0.189064902446253,0.57691729046768,0.387852388021428,8,57358130,R,II,PENK,Body,island,Body-island,chr8:57358126-57359415,True,,,,
cg04849842,0.400523573708045,0.536115309043335,17.6511620256318,5.21614385931661e-60,3.9170964696376805e-58,125.64282067244,0.177894225142657,0.578417798850701,0.400523573708044,8,140714610,F,II,KCNK9,Body,island,Body-island,chr8:140714585-140718259,,,,,rs34551702
cg06998282,0.442635238834858,0.565226971823791,16.3991028450075,5.26522249830739e-53,2.68384251693445e-51,109.586767841174,0.169341971697334,0.611977210532192,0.442635238834859,8,120651398,F,II,ENPP2,TSS1500,opensea,TSS1500-opensea,,True,True,,,
cg07581623,0.326284594844918,0.750190597632549,23.3213898584865,3.0442860387049197e-94,1.3230527707018301e-91,204.18099905016,0.458367521793722,0.784652116638641,0.32628459484492,8,26498830,R,II,DPYSL2,Body,opensea,Body-opensea,,True,True,,,
cg08044097,0.405469808529095,0.545521274024375,21.1895554470289,5.46982978615424e-81,1.2158192899987399e-78,173.765103376174,0.182876366620825,0.58834617514992,0.405469808529095,8,55371013,R,II,SOX17,Body,island,Body-island,chr8:55370170-55372525,,True,,,
cg08754088,-0.36706626952205,0.378284036989804,-23.2233066725175,1.26094325101959e-93,5.34059140328805e-91,202.764519616622,0.706581509506154,0.339515239984104,-0.36706626952205,8,35501934,R,II,UNC5D,Body,opensea,Body-opensea,,,True,,,
cg09159022,0.356205987782463,0.476826733982114,16.4378165961903,3.22708079046099e-53,1.66583922263684e-51,110.074041315651,0.158242502212631,0.514448489995094,0.356205987782463,8,4849522,F,II,CSMD1,Body,island,Body-island,chr8:4848968-4852635,,,,,
cg09535960,0.331599583216361,0.403582459049528,14.0203341110321,1.7078570448058398e-40,4.27753858932017e-39,80.9284419169999,0.107005753161637,0.438605336377998,0.331599583216361,8,23193704,F,II,LOXL2,Body,opensea,Body-opensea,,True,True,,,
cg11201447,-0.360046404001722,0.237777894966438,-19.732243602853,3.64139739623166e-72,5.1785798868183395e-70,153.522271259613,0.559796925961237,0.199750521959515,-0.360046404001722,8,128808063,F,II,MIR1204,TSS200,shore,TSS200-shore,chr8:128806081-128806899,,,,,
cg14089503,-0.368488444154899,0.38642170222346,-16.3160358476503,1.5021232931099201e-52,7.44816121865289e-51,108.543316388659,0.715991142164246,0.347502698009347,-0.368488444154898,8,37755555,F,II,RAB11FIP1,Body,shore,Body-shore,chr8:37756454-37757339,,,,,
cg14284618,0.385645961232884,0.497685700379484,15.8710149009542,3.93203500375203e-50,1.70695946205868e-48,103.002424957143,0.152770885613894,0.538416846846777,0.385645961232883,8,38627889,R,II,TACC1,5'UTR,opensea,5'UTR-opensea,,,True,,,
cg18674980,0.416777896743634,0.586900657041743,18.726814966504,3.2127849267419e-66,3.35007851119712e-64,139.884569729246,0.214141998830583,0.630919895574217,0.416777896743634,8,86350581,F,II,CA3,TSS1500,shore,TSS1500-shore,chr8:86350765-86351196,,True,,,
cg23710218,0.337649951004714,0.415813646035407,16.4679136136505,2.20466027428157e-53,1.147724065911e-51,110.453282575405,0.113825599968269,0.451475550972984,0.337649951004715,8,72756656,F,II,MSC,1stExon,island,1stExon-island,chr8:72755783-72756667,True,,high-CpG:72918551-72919262,,
cg24586039,0.319033238269285,0.692625809806438,18.2460104157109,2.0107200880298602e-63,1.8019641271079603e-61,133.471255727214,0.407288216927392,0.726321455196677,0.319033238269285,8,30359221,F,II,RBPMS,Body,opensea,Body-opensea,,,True,,,
cg25305774,-0.348335940796085,0.595821825622381,-13.9958247829564,2.26577186166251e-40,5.64174448729504e-39,80.647420993885,0.907367228851238,0.559031288055154,-0.348335940796084,8,95459857,F,II,RAD54B,Body,opensea,Body-opensea,,,True,,,
cg01549227,-0.360171144926061,0.398770237807829,-18.0045610580947,4.95889187690869e-62,4.15126018119174e-60,130.279114049471,0.720900834842822,0.360729689916762,-0.360171144926061,9,124980074,F,II,LHX6,Body,shore,Body-shore,chr9:124981535-124982835,,,,,
cg07084627,0.381904802054819,0.57825508060525,15.5588618544295,1.85615161024631e-48,7.328547973471951e-47,99.1669141512221,0.236686291351726,0.618591093406546,0.38190480205482,9,94183408,R,II,NFIL3,5'UTR,island,5'UTR-island,chr9:94183407-94183994,,,,,
cg08076018,0.371124311499369,0.545152609857724,15.5537596577302,1.9761522825535198e-48,7.78650350214087e-47,99.1045812125931,0.213225697550422,0.584350009049792,0.37112431149937,9,129885080,F,II,ANGPTL2,TSS200,opensea,TSS200-opensea,,,,,,
cg12717594,0.362465210912033,0.391538828591565,12.8941479319586,5.36076521487853e-35,9.79173330571278e-34,68.3506908200971,0.067356460180353,0.429821671092386,0.362465210912033,9,36037454,F,II,RECK,Body,island,Body-island,chr9:36036798-36037564,,,,,
cg13670057,0.343177618463309,0.603088654260828,19.0851618152988,2.5258785675279004e-68,2.93415056205319e-66,144.711349653015,0.296156761792519,0.639334380255829,0.343177618463309,9,133721945,F,II,ABL1,Body,opensea,Body-opensea,,,True,,,
cg00936935,-0.367952050483364,0.479982289247341,-20.6840895989026,6.65774844622024e-78,1.2698419552829e-75,166.686020850392,0.809071988331339,0.441119937847974,-0.367952050483365,10,52271899,F,II,SGMS1,5'UTR,opensea,5'UTR-opensea,,,True,,,
cg04436818,0.375798387419746,0.430481177824357,16.1120426327527,1.94779074466752e-51,9.07462722668966e-50,105.993011778134,0.0943738560422032,0.470172243461948,0.375798387419745,10,102589545,F,II,PAX2,3'UTR,shore,3'UTR-shore,chr10:102590122-102590402,,,,,
cg06169131,0.368961325383047,0.480193057379842,16.5645326485498,6.472551005463161e-54,3.4730325127901405e-52,111.673228007578,0.150200680969836,0.519162006352883,0.368961325383048,10,103536348,F,II,FGF8,TSS1500,island,TSS1500-island,chr10:103535636-103536505,,,,,
cg06276663,0.318788279742113,0.494814021869406,13.095833578464,5.84885016412525e-36,1.12899415774425e-34,70.5515086925934,0.209695515493315,0.528483795235427,0.318788279742112,10,105579899,R,II,SH3PXD2A,Body,opensea,Body-opensea,,,True,,,
cg06550984,0.348836780385577,0.539454255131092,17.7082728270898,2.46527886613335e-60,1.88865981452382e-58,126.389111226067,0.22746090997725,0.576297690362827,0.348836780385576,10,23480002,R,II,PTF1A,TSS1500,shore,TSS1500-shore,chr10:23480697-23482455,,,,,
cg06974428,-0.427495568104994,0.486673108312359,-17.8508062131902,3.77910320991124e-61,3.02103464563529e-59,128.256653391574,0.86901745911188,0.441521891006887,-0.427495568104993,10,22972299,R,II,PIP4K2A,Body,opensea,Body-opensea,,,True,,,
cg10119075,0.428135149689964,0.547034011694365,19.1792916009102,7.02850611859477e-69,8.41061852040885e-67,145.985612594857,0.164117630623342,0.592252780313305,0.428135149689963,10,7709738,F,II,ITIH5,TSS1500,opensea,TSS1500-opensea,,,,,,
cg15323528,0.34211245145332,0.389856429097623,13.1076855799673,5.1312090023180196e-36,9.93762914083784e-35,70.6815595931834,0.0838772028539792,0.4259896543073,0.342112451453321,10,73156427,R,II,CDH23,TSS1500,island,TSS1500-island,chr10:73156164-73157954,True,,high-CpG:72826209-72826722,,
cg04142864,0.342763533169102,0.649511585689257,15.7428248775788,1.92445525031593e-49,8.02533898514609e-48,101.422120525618,0.342950043663858,0.68571357683296,0.342763533169102,11,118480576,F,II,PHLDB1,5'UTR,island,5'UTR-island,chr11:118478235-118481896,True,,,,
cg04574090,0.408851471778372,0.516537931616092,18.6254762726663,1.25582989759678e-65,1.27339548119056e-63,138.526725372594,0.150868525396336,0.559719997174707,0.408851471778371,11,74178749,F,II,KCNE3,TSS200,island,TSS200-island,chr11:74178175-74178801,,True,,,
cg05184519,-0.367708927228813,0.502020314519794,-20.1424737274591,1.2602931431984401e-74,2.01543080135652e-72,159.167474747316,0.830892568535677,0.463183641306863,-0.367708927228814,11,132080258,F,II,NTM,Body,opensea,Body-opensea,,,,,rs34865876,
cg05327192,-0.353466585453564,0.56080663252794,-13.2854970342092,7.13218643381894e-37,1.45262799236711e-35,72.6421608671048,0.876940792102139,0.523474206648575,-0.353466585453564,11,75133593,F,II,KLHL35,3'UTR,shelf,3'UTR-shelf,chr11:75136407-75136689,,,,,
cg11718030,0.360191556804479,0.43482594027988,16.4479931600222,2.83712637407943e-53,1.46801228732539e-51,110.202231064837,0.112677087227785,0.472868644032263,0.360191556804478,11,27744363,F,II,BDNF,TSS1500,island,TSS1500-island,chr11:27743472-27744564,True,,,,
cg13342435,0.335828520564437,0.464260007934476,13.9260410668972,5.05841281071555e-40,1.23628076122279e-38,79.8490112364813,0.163901016508306,0.499729537072743,0.335828520564437,11,30605787,R,II,MPPED2,5'UTR,island,5'UTR-island,chr11:30605558-30605800,,,high-CpG:30562324-30562669,,
cg13782615,0.345757160850009,0.537185503590237,15.6955367689609,3.45098902056342e-49,1.41763999948891e-47,100.840981286788,0.22794651478506,0.573703675635069,0.345757160850009,11,4079556,F,II,STIM1,Body,opensea,Body-opensea,,,True,,,
cg15603568,0.34852980513836,0.39009608334481,12.8704276034515,6.94587859703857e-35,1.26027048466986e-33,68.0933840997002,0.078377291333423,0.426907096471783,0.34852980513836,11,105481283,R,II,GRIA4,5'UTR,island,5'UTR-island,chr11:105481126-105481422,,,,,
cg15918732,0.323974514980488,0.736960763186758,20.2308157256577,3.69897205821254e-75,6.08805848601331e-73,160.388860515938,0.447203781249154,0.771178296229641,0.323974514980487,11,57364939,R,II,SERPING1,TSS1500,opensea,TSS1500-opensea,,True,,,,
cg18282388,-0.364818636711091,0.465369800929532,-18.3521232780581,4.8858073000191e-64,4.55131641368348e-62,134.880266261838,0.791657031066642,0.426838394355551,-0.364818636711091,11,129716470,R,II,TMEM45B,5'UTR,opensea,5'UTR-opensea,,True,True,,,
cg18710784,0.408428725056447,0.468740997214753,17.0385254618269,1.50222863364065e-56,9.27236758817728e-55,117.711714444985,0.103449688063144,0.511878413119592,0.408428725056448,11,132813563,R,II,OPCML,TSS1500,island,TSS1500-island,chr11:132813562-132814395,,,,,
