ID,gene,dbeta,feature,methylation_level
cg04779211,ROCK2,-0.0321598862050074,Body,Hypo
cg13347397,RPH3AL,0.0281066128963727,Body,Hyper
cg09411121,RPL13,-0.0589703329193873,Body,Hypo
cg19857457,RPL17,-0.0303551500982029,TSS200,Hypo
cg27500148,RPL23,0.0202435585618991,TSS1500,Hypo
cg11434219,RPL34,-0.0228513774589388,5'UTR,Hypo
cg04800394,RPL35A,-0.0613628137731707,5'UTR,Hypo
cg02007236,RPL41,0.0384605613658822,Body,Hypo
cg04936382,RPRD1B,-0.0215161617258551,1stExon,Hypo
cg17628491,RPTOR,-0.0257691242443818,Body,Hyper
cg03312426,RRAS,-0.0272238295983557,TSS1500,Hypo
cg15815375,RRBP1,0.0205520627111828,3'UTR,Hyper
cg23969311,RUNX2,-0.0356244184375098,Body,Hypo
cg00123214,RWDD3,-0.0464862113110676,Body,Hypo
cg13978325,RXRA,-0.0237787781225806,TSS200,Hypo
cg13393778,S1PR2,-0.0362976807472626,TSS200,Hypo
cg21879272,SAV1,-0.0303025826032848,TSS1500,Hyper
cg19245686,SCAND1,-0.0310455258014614,3'UTR,Hypo
cg26820911,SCD5,-0.0218116366795666,TSS200,Hypo
cg06732395,SCGB3A1,-0.0459774390619253,TSS1500,Hypo
cg04964076,SCIN,-0.0277431428234454,TSS1500,Hyper
cg00881894,SCN1A,0.0299954809240378,TSS1500,Hyper
cg26400491,SCRIB,0.0567843784141921,Body,Hypo
cg12150991,SCUBE2,-0.0392722188363635,1stExon,Hyper
cg13369622,SCUBE3,0.023079623343157,Body,Hypo
cg07146119,SDC2,-0.0338321721457297,Body,Hypo
cg25282454,SDF4,0.0282469414043197,Body,Hyper
ch.15.1428309R,SEC11A,-0.0347525868193069,Body,Hypo
cg08502377,SEC14L1,0.0219561919994721,Body,Hypo
cg15522241,SEC14L2,-0.0207450792436305,1stExon,Hypo
cg00377727,SEC23A,0.0560710873386166,TSS1500,Hypo
cg00325917,SELL,0.0240480142601519,Body,Hypo
cg21203249,SEMA4D,-0.0502592299385526,Body,Hypo
cg07851262,SEMA6B,0.024592649431253,Body,Hyper
cg00227225,SEMA6D,-0.0308731650702584,5'UTR,Hypo
cg08391482,SERBP1,-0.0240414536440964,Body,Hypo
cg08210706,SERPINA5,-0.0267258232763317,TSS1500,Hyper
cg11054397,SERPINA6,0.0436258134878518,Body,Hypo
cg15199326,SERPINB1,0.0519226836882393,5'UTR,Hypo
cg19577958,SERPINB9,0.0281813597962166,3'UTR,Hyper
cg03028786,SERPINE2,0.0447101059840426,5'UTR,Hypo
cg14150973,SERTAD3,-0.0354955599680344,TSS200,Hypo
cg05229311,SET,-0.0330549081055234,1stExon,Hypo
cg00930833,SFRP1,0.0248031079649343,TSS1500,Hypo
cg20462978,SFXN1,0.0538818960360781,5'UTR,Hyper
cg27577781,SH3BP4,0.037322988877657,Body,Hypo
cg13284789,SIDT1,0.0405650404367181,Body,Hypo
cg01446798,SIM1,-0.0203837678533864,1stExon,Hypo
cg21033440,SIPA1,0.0214061183309009,Body,Hyper
cg13237033,SIX1,-0.0262068655665936,TSS200,Hypo
cg23110540,SIX4,0.0222252512562297,TSS1500,Hyper
cg23209353,SKA3,0.0488357593188781,3'UTR,Hyper
cg00582562,SKAP1,0.0233346007014177,Body,Hypo
cg21120786,SKAP2,-0.0634019307202013,5'UTR,Hypo
cg00618291,SKI,0.0207439212746931,Body,Hyper
cg06653140,SKP2,-0.031334356404306,Body,Hypo
cg19223824,SLC12A5,0.0310331447600435,Body,Hyper
cg25945676,SLC12A7,0.0265158493338245,Body,Hypo
cg09035930,SLC15A4,-0.0481208985622808,Body,Hyper
cg19142181,SLC17A9,0.0352112447675971,Body,Hypo
cg26535435,SLC1A5,-0.0277674199429218,TSS200,Hypo
cg24358785,SLC22A3,-0.0213344086452041,Body,Hyper
cg10299667,SLC25A10,-0.0205036414563734,1stExon,Hypo
cg16792234,SLC25A13,0.0471195706321112,Body,Hypo
cg00814218,SLC25A21,-0.0464786880023844,Body,Hyper
cg11088931,SLC25A23,-0.0262991029901701,TSS1500,Hypo
cg23485807,SLC25A37,-0.0436951601330007,Body,Hypo
cg13191172,SLC25A4,-0.0505427431532463,TSS200,Hypo
cg21743826,SLC26A1,0.0211043483157926,Body,Hyper
cg21812850,SLC2A5,0.0324432929527917,3'UTR,Hypo
cg14451627,SLC31A1,0.0432294378491278,5'UTR,Hypo
cg06440160,SLC35B2,0.0294445307555274,3'UTR,Hypo
cg05063944,SLC35F2,-0.0332087883496435,TSS200,Hypo
cg00216659,SLC39A10,-0.0302597280653718,5'UTR,Hypo
cg04320476,SLC43A2,0.0228186358531813,Body,Hyper
cg02074780,SLC45A2,0.0200311115282228,Body,Hypo
cg21804273,SLC4A2,-0.0247041247873213,TSS200,Hypo
cg26622895,SLC5A8,0.0211856202980463,TSS1500,Hyper
cg12848639,SLC6A3,0.0213118591651555,Body,Hyper
cg13229487,SLC7A1,0.0352047701885872,5'UTR,Hypo
cg04963199,SLC7A5,0.0442356732655639,Body,Hypo
cg03987842,SLC7A6,0.0306382303380776,Body,Hyper
cg22367705,SLC9A1,-0.0421583469719043,TSS200,Hyper
cg09962807,SLCO5A1,-0.0204856457114967,TSS200,Hypo
cg20005518,SLFN12,0.02461118445082,1stExon,Hypo
cg11173002,SLIT3,0.0368611035249612,Body,Hyper
cg03719694,SMAD1,-0.0244131108690308,5'UTR,Hypo
cg24961286,SMAD3,-0.0350335959335907,Body,Hypo
cg05484603,SMAGP,-0.0263934079035125,TSS1500,Hypo
cg24161594,SMAP1,-0.0243141163431408,Body,Hypo
cg12785694,SMC4,-0.0228487586586856,Body,Hyper
cg03497297,SMCHD1,-0.049438486759544,TSS1500,Hypo
cg05509228,SMOC2,-0.0382391604475115,Body,Hyper
cg18477969,SMPD1,0.0726299647159497,Body,Hyper
cg04798314,SMYD3,0.046468989567426,Body,Hypo
cg03607359,SNCB,-0.0359617326148669,5'UTR,Hypo
cg20426275,SND1,-0.0614242512692376,Body,Hyper
cg17341969,SNPH,-0.0367616910038937,3'UTR,Hypo
ch.14.1187653R,SNW1,-0.0227107897766292,Body,Hypo
cg02502145,SOS1,-0.0432700304557956,Body,Hyper
cg18194354,SOX18,-0.0546191871729529,1stExon,Hypo
cg21635203,SOX2,-0.023805588422087,5'UTR,Hypo
cg07464716,SOX30,0.0295688077821042,TSS200,Hypo
cg26722658,SPA17,0.0229381029177183,Body,Hyper
cg07518837,SPAG1,-0.0272753507550232,Body,Hypo
cg17835207,SPATA2,0.0283718757589235,Body,Hypo
cg21519787,SPHK2,0.026378304020195,3'UTR,Hypo
cg07044619,SPNS1,-0.0247423254461197,1stExon,Hypo
cg06291334,SPOP,-0.0234327625043702,TSS1500,Hypo
ch.2.1497140R,SPRED2,-0.0538835206003242,Body,Hypo
cg22109056,SPSB1,-0.0221110610294618,5'UTR,Hypo
cg05940425,SPTB,0.0312927098069967,Body,Hyper
cg01286930,SPTBN1,0.0326189188249523,Body,Hyper
cg18872420,SPTLC2,-0.0209952761150717,Body,Hyper
cg03975690,SRI,0.0237903657593262,Body,Hypo
cg13866752,SRPK1,-0.0219066874455457,TSS1500,Hypo
cg00571519,SRPK2,0.0292338949191253,Body,Hypo
cg20868898,SSTR1,-0.020700441849718,5'UTR,Hypo
cg11439186,ST6GAL1,-0.0208296508319417,5'UTR,Hypo
cg24723331,ST8SIA1,-0.0215189451908597,5'UTR,Hypo
cg00989904,STAG1,0.0227018992035605,Body,Hyper
cg17276106,STEAP3,0.0346174997764324,Body,Hypo
cg02276845,STIM1,-0.0316714702186761,TSS1500,Hypo
cg27607092,STK10,0.0246232429358696,Body,Hypo
cg26611184,STK24,-0.021988408949698,Body,Hypo
cg02114728,STK39,-0.02102342003606,Body,Hypo
cg07787248,STK40,-0.0289496967261619,TSS200,Hypo
cg13968390,SULT1C2,0.0275839582244804,TSS1500,Hypo
cg01071279,SUPV3L1,0.042136979208649,TSS1500,Hypo
cg25334461,SVIL,0.0270472201583227,5'UTR,Hyper
cg02836767,SYNE1,0.0457844872851454,Body,Hypo
cg24739935,SYT1,0.0209905870433104,Body,Hypo
cg23828763,TACC2,-0.0230215001996334,Body,Hyper
cg24018948,TAP2,0.0232621771487908,Body,Hypo
cg17018201,TAPBP,0.0624287237938054,Body,Hyper
cg10379653,TBC1D1,0.0270199822279271,Body,Hyper
cg00247094,TBC1D16,0.0439254100752584,Body,Hyper
cg19862839,TBX4,0.0365190448601925,Body,Hyper
cg01728482,TCF7L1,0.0388176198121869,Body,Hypo
cg04242245,TCOF1,0.0211980283844175,3'UTR,Hyper
cg01317217,TERF2,-0.0447463183984548,TSS1500,Hypo
cg07780602,TET2,0.0201294887438462,3'UTR,Hyper
cg04389897,TFAP2A,-0.020259892049024,3'UTR,Hypo
cg14962509,TFAP2E,0.0234509210253109,Body,Hypo
cg00590320,TFDP1,0.0213174903119853,Body,Hypo
cg21193926,TGFB3,-0.0391135079923479,Body,Hypo
cg17386240,TGFBI,-0.0504920133941468,Body,Hyper
cg20216935,TGFBR2,-0.026470532705419,1stExon,Hypo
cg14182667,THBS1,-0.0387679766261935,TSS1500,Hypo
cg03613717,TIAL1,-0.0342299818986565,TSS200,Hypo
cg20795417,TK1,0.0388972657706219,Body,Hypo
cg18834200,TLK1,-0.0229492911581642,TSS200,Hypo
cg06405222,TLR2,-0.0433358068334764,TSS200,Hypo
cg08963669,TMBIM4,-0.063673166981881,1stExon,Hypo
cg06665799,TMED9,-0.0300477877614526,1stExon,Hypo
cg09501959,TMEFF2,0.0231000410534271,Body,Hyper
cg25184481,TMEM196,-0.0313598405159163,TSS1500,Hypo
cg08251064,TMEM30A,-0.0299795944107938,TSS200,Hypo
cg03761891,TMEM40,0.0505178042480419,TSS1500,Hypo
cg17832212,TMEM54,-0.0283694123284662,TSS1500,Hypo
cg22997974,TMPRSS4,0.0533335340729392,Body,Hypo
cg21130861,TNFAIP8,-0.0205246347028699,TSS1500,Hyper
cg15793258,TNFAIP8L1,0.0227543501000764,TSS1500,Hyper
cg14918744,TNFRSF10D,0.0201840139309822,Body,Hyper
cg05851866,TNFSF13B,0.0337663343903097,Body,Hyper
cg22901347,TNIK,0.0419958565874512,Body,Hypo
cg26309356,TNKS2,-0.0322532747363721,TSS200,Hypo
cg24699670,TNNT1,-0.0255977065679375,TSS200,Hyper
cg07655025,TNPO2,-0.0299742248868223,TSS200,Hypo
cg25270367,TNXB,0.0478508803574865,Body,Hyper
cg00033213,TOP1MT,0.0291521105609826,Body,Hyper
cg04814837,TOPBP1,-0.048282058464206,5'UTR,Hypo
cg05266843,TP53INP1,-0.0221373262612282,TSS200,Hypo
cg21388339,TP73,-0.0262300492018317,TSS1500,Hyper
cg26147335,TPD52L2,-0.0232780496474949,TSS200,Hypo
cg01213014,TPI1,-0.0255138362146729,TSS200,Hypo
cg24483493,TPM1,0.0211755599933694,TSS1500,Hyper
cg23596425,TPO,0.0238372915679932,Body,Hypo
cg20362242,TPPP,-0.0243606054476158,5'UTR,Hyper
cg10516012,TPSD1,0.0327319796820018,1stExon,Hypo
cg27107150,TPSG1,0.0392261178296545,Body,Hypo
cg14372324,TPX2,0.0415284179377111,Body,Hypo
cg03609216,TRIM15,0.0211199704927531,1stExon,Hyper
cg02931753,TRIM2,-0.032432417440931,5'UTR,Hypo
cg00415389,TRIM24,0.0212087617786011,Body,Hyper
cg07588018,TRIM3,0.0463189948183151,Body,Hyper
cg26600753,TRIM7,0.022158985699805,Body,Hypo
cg05860111,TRIO,0.0297281422650485,Body,Hypo
cg07674022,TRPC3,0.02325662660465,Body,Hypo
cg01997599,TRPM4,0.0263930681392356,Body,Hyper
cg04613734,TRPS1,0.0377101105312135,5'UTR,Hypo
cg26687381,TRRAP,0.0203999921098964,Body,Hypo
cg19837824,TSC2,-0.0250157675940968,TSS1500,Hypo
cg23290664,TSHZ1,0.0438486269568371,Body,Hypo
cg03913921,TSPAN12,-0.0394899801363194,5'UTR,Hypo
cg12723994,TTC4,-0.0291711719183627,TSS1500,Hypo
cg07467861,TUBB,0.030368455732584,3'UTR,Hyper
cg11211624,TUSC3,0.031327779013833,Body,Hypo
cg11401394,TXNDC5,0.0426687263915843,Body,Hyper
cg15775217,TXNRD1,-0.0505719861929472,Body,Hypo
cg24048283,TXNRD2,0.0271452334133536,Body,Hypo
cg15981620,TYK2,-0.0337454616156644,TSS200,Hypo
cg10069155,TYRO3,0.0224310260560678,Body,Hyper
cg23537415,U2AF2,-0.0222895179725201,Body,Hyper
cg16970828,UBA7,-0.0341406841155529,5'UTR,Hypo
cg14859874,UBAP2L,0.0213121148036511,Body,Hypo
cg03455225,UBE2E2,0.050270006766858,Body,Hyper
cg01338296,UBE2H,0.0447778882737397,Body,Hyper
cg07264050,UBE2V2,-0.0333673042768171,TSS200,Hypo
cg12917258,UBTD1,-0.030107873884603,TSS1500,Hypo
cg15163974,UCK2,-0.0230222485279285,Body,Hypo
cg07973162,UGT2B15,0.0209180605206938,TSS1500,Hypo
cg25589890,ULBP1,-0.0254667658375641,TSS1500,Hypo
cg14922922,UNG,0.0200186074722903,Body,Hyper
cg24213634,USP1,-0.0204534175855616,5'UTR,Hypo
cg13123851,USP2,-0.0222738415226397,TSS1500,Hypo
cg13728604,USP20,0.0495856177641701,Body,Hypo
cg12161971,USP35,0.0233289698192603,Body,Hypo
cg14589466,USP43,-0.0724465668863378,TSS200,Hypo
cg07456503,UTF1,-0.0206453027853742,3'UTR,Hyper
cg00687936,UVRAG,-0.0249962441208541,Body,Hypo
cg04768488,VAC14,0.0613216634088646,Body,Hyper
cg05656364,VAMP8,-0.0310094049356057,5'UTR,Hypo
cg24014990,VASH1,0.0282620084844997,Body,Hyper
cg14429807,VAV2,0.0458057441850674,Body,Hypo
cg02978220,VAV3,0.0356099752508542,Body,Hyper
cg02371408,VCAN,-0.0215452377516636,TSS1500,Hyper
cg00556132,VGLL4,-0.0565300208339293,Body,Hypo
cg22062231,VIPR2,0.0336591387849909,Body,Hyper
cg12015615,VOPP1,0.0201168939229205,Body,Hypo
cg10998286,VPS11,-0.0215116377288665,TSS1500,Hyper
cg09972561,VPS13C,-0.0338154521478555,TSS1500,Hypo
cg00596184,VPS4A,0.0205200954665977,Body,Hypo
cg20631714,VPS52,0.0335029607523378,Body,Hypo
cg01639943,VWF,0.0231662154786486,Body,Hypo
cg25959300,WDFY2,-0.0241341217823464,Body,Hypo
cg05228276,WDR54,-0.023217884607557,Body,Hypo
cg07917878,WNT2B,0.0205085627144007,Body,Hypo
cg21399685,WWTR1,-0.0268835755071288,5'UTR,Hypo
cg27146152,XAF1,-0.0222042784586332,5'UTR,Hypo
cg17196155,XRCC2,0.021578492143106,3'UTR,Hypo
cg03341469,YIPF1,-0.0256436309451244,TSS1500,Hypo
cg18694877,YTHDC1,-0.0265662960486021,TSS200,Hypo
cg02114909,YWHAE,-0.024735103457592,Body,Hyper
cg05867245,ZBTB46,-0.0294005131094658,Body,Hypo
cg27044593,ZBTB48,-0.0270814430360783,TSS200,Hypo
cg04650641,ZC3H7B,-0.0249812190866559,TSS200,Hypo
ch.7.2897584R,ZC3HAV1,-0.0315492978419248,Body,Hypo
cg16241932,ZDHHC14,-0.0354232434120219,Body,Hypo
cg07786668,ZFHX3,-0.0317283980613574,5'UTR,Hypo
cg20045882,ZFP36L1,0.0262346430425077,TSS1500,Hypo
cg26021304,ZFP57,0.04201096546701,TSS200,Hyper
cg26219488,ZFR,0.0313277880456723,TSS1500,Hyper
cg06035200,ZHX2,0.0624251977758026,5'UTR,Hyper
cg12388007,ZIC4,-0.0372983666677658,Body,Hypo
cg14255089,ZMYND11,-0.024409578788309,5'UTR,Hypo
cg14037413,ZNF143,-0.0247483979353815,1stExon,Hypo
cg21664828,ZNF148,-0.0305984044378922,TSS1500,Hypo
cg10023249,ZNF331,-0.0230212126395098,TSS200,Hypo
cg05046597,ZNF398,-0.074113754168283,5'UTR,Hypo
cg12737497,ZNF532,-0.0748641023195165,5'UTR,Hypo
cg19230575,ZNF639,-0.0215056982298274,TSS200,Hypo
cg17618194,ZNHIT1,-0.0201526465182847,5'UTR,Hypo
cg16899823,ZWINT,-0.0216843228967293,TSS200,Hypo
